Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Portland, OR HCS",794,55,709,30
"Reno, NV HCS",786,61,691,34
"Battle Creek, MI HCS",746,20,684,42
"Tomah, WI HCS",712,25,671,16
"Martinsburg, WV HCS",690,65,598,27
"Providence, RI HCS",660,41,572,47
"Detroit, MI HCS",658,22,573,63
"Altoona, PA HCS",657,47,578,32
"Marion, IL HCS",649,46,571,32
"Salem, VA HCS",640,65,541,34
"Danville, IL HCS",597,15,554,28
"Wilkes-Barre, PA HCS",587,67,491,29
"Wilmington, DE HCS",582,37,523,22
"Northport, NY HCS",570,35,484,51
"Hudson Valley, NY HCS",564,45,493,26
"Bedford, MA HCS",557,17,502,38
"Iron Mountain, MI HCS",547,10,516,21
Northern Arizona HCS,525,29,477,19
"Tuscaloosa, AL HCS",506,29,454,23
"Cheyenne, WY HCS",502,18,472,12
"Anchorage, AK HCS",494,9,481,4
"Saginaw, MI HCS",485,14,444,27
"Huntington, WV HCS",457,46,378,33
"Erie, PA HCS",440,46,385,9
Central Western Massachusetts HCS,435,27,377,31
"San Francisco, CA HCS",435,36,382,17
"Syracuse, NY HCS",417,49,352,16
"Big Spring, TX HCS",400,6,373,21
"Finger Lakes, NY HCS",394,34,346,14
"Chillicothe, OH HCS",372,38,329,5
"Butler, PA HCS",356,35,310,11
"Manchester, NH HCS",332,33,283,16
"Coatesville, PA HCS",320,10,291,19
"Grand Junction, CO HCS",304,28,263,13
"Albany, NY HCS",301,59,221,21
"Walla Walla, WA HCS",284,10,259,15
"Togus, ME HCS",277,16,249,12
"Sheridan, WY HCS",265,11,251,3
"Spokane, WA HCS",250,1,229,20
"Honolulu, HI HCS",238,9,218,11
"Clarksburg, WV HCS",228,39,183,6
"Roseburg, OR HCS",151,2,144,5
"Beckley, WV HCS",134,29,102,3
"White City, OR HCS",131,12,110,9
"White River Junction, VT HCS",87,5,77,5
"Manila, PI HCS",1,0,1,0
