Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Huntington, WV HCS",593,79,473,41
"Anchorage, AK HCS",576,36,532,8
"Cheyenne, WY HCS",576,45,514,17
"Tuscaloosa, AL HCS",571,38,506,27
"Finger Lakes, NY HCS",556,91,450,15
"Erie, PA HCS",552,72,463,17
Central Western Massachusetts HCS,549,69,443,37
"San Francisco, CA HCS",516,68,431,17
"Big Spring, TX HCS",497,46,417,34
"Chillicothe, OH HCS",474,57,408,9
"Manchester, NH HCS",444,57,370,17
"Albany, NY HCS",430,93,311,26
"Butler, PA HCS",427,36,378,13
"Togus, ME HCS",372,57,300,15
"Coatesville, PA HCS",370,32,320,18
"Grand Junction, CO HCS",369,41,313,15
"Walla Walla, WA HCS",342,35,291,16
"Clarksburg, WV HCS",327,56,260,11
"Sheridan, WY HCS",316,29,282,5
"Honolulu, HI HCS",265,17,236,12
"Spokane, WA HCS",253,4,229,20
"Beckley, WV HCS",202,47,148,7
"Roseburg, OR HCS",177,18,154,5
"White City, OR HCS",171,23,136,12
"White River Junction, VT HCS",143,39,99,5
"Manila, PI HCS",2,1,1,0
