Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Altoona, PA HCS",787,85,663,39
"Wilkes-Barre, PA HCS",748,106,602,40
"Detroit, MI HCS",733,24,633,76
"Wilmington, DE HCS",725,80,619,26
Northern Arizona HCS,688,71,589,28
"Northport, NY HCS",686,70,564,52
"Danville, IL HCS",674,44,599,31
"Syracuse, NY HCS",672,126,521,25
"Bedford, MA HCS",662,54,568,40
"Hudson Valley, NY HCS",654,65,562,27
"Iron Mountain, MI HCS",615,25,563,27
"Saginaw, MI HCS",598,56,506,36
"Huntington, WV HCS",592,75,475,42
"Cheyenne, WY HCS",577,45,515,17
"Anchorage, AK HCS",576,33,535,8
"Tuscaloosa, AL HCS",576,40,509,27
"Finger Lakes, NY HCS",568,99,454,15
"Erie, PA HCS",555,72,465,18
Central Western Massachusetts HCS,550,70,441,39
"San Francisco, CA HCS",520,72,430,18
"Big Spring, TX HCS",497,46,417,34
"Chillicothe, OH HCS",474,56,409,9
"Manchester, NH HCS",449,60,372,17
"Albany, NY HCS",444,100,318,26
"Butler, PA HCS",429,38,377,14
"Togus, ME HCS",373,57,301,15
"Coatesville, PA HCS",370,32,320,18
"Grand Junction, CO HCS",369,39,315,15
"Walla Walla, WA HCS",342,34,291,17
"Clarksburg, WV HCS",331,56,264,11
"Sheridan, WY HCS",317,29,283,5
"Honolulu, HI HCS",265,17,236,12
"Spokane, WA HCS",253,4,229,20
"Beckley, WV HCS",203,49,147,7
"Roseburg, OR HCS",177,17,155,5
"White City, OR HCS",171,21,138,12
"White River Junction, VT HCS",143,38,100,5
"Manila, PI HCS",2,1,1,0
