Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Reno, NV HCS",805,59,712,34
"Battle Creek, MI HCS",753,18,692,43
"Tomah, WI HCS",737,35,683,19
"Martinsburg, WV HCS",721,74,620,27
"Altoona, PA HCS",672,44,595,33
"Providence, RI HCS",671,44,580,47
"Marion, IL HCS",666,46,587,33
"Detroit, MI HCS",661,19,579,63
"Salem, VA HCS",654,64,556,34
"Wilkes-Barre, PA HCS",608,72,506,30
"Danville, IL HCS",598,11,559,28
"Wilmington, DE HCS",591,34,534,23
"Northport, NY HCS",587,38,498,51
"Hudson Valley, NY HCS",585,56,503,26
"Bedford, MA HCS",566,19,509,38
"Iron Mountain, MI HCS",554,12,519,23
Northern Arizona HCS,526,26,482,18
"Tuscaloosa, AL HCS",511,23,465,23
"Cheyenne, WY HCS",509,18,477,14
"Anchorage, AK HCS",504,16,483,5
"Saginaw, MI HCS",496,12,452,32
"Huntington, WV HCS",474,46,392,36
"Erie, PA HCS",455,52,392,11
"San Francisco, CA HCS",448,37,392,19
"Syracuse, NY HCS",439,52,369,18
Central Western Massachusetts HCS,438,22,384,32
"Finger Lakes, NY HCS",410,39,357,14
"Big Spring, TX HCS",405,6,374,25
"Chillicothe, OH HCS",386,48,333,5
"Butler, PA HCS",361,30,319,12
"Manchester, NH HCS",339,30,293,16
"Coatesville, PA HCS",325,11,294,20
"Albany, NY HCS",309,52,235,22
"Grand Junction, CO HCS",308,26,268,14
"Walla Walla, WA HCS",286,6,265,15
"Togus, ME HCS",282,17,252,13
"Sheridan, WY HCS",267,10,252,5
"Spokane, WA HCS",250,1,229,20
"Clarksburg, WV HCS",242,39,195,8
"Honolulu, HI HCS",242,7,224,11
"Roseburg, OR HCS",158,8,145,5
"Beckley, WV HCS",143,28,111,4
"White City, OR HCS",132,11,112,9
"White River Junction, VT HCS",92,8,79,5
"Manila, PI HCS",1,0,1,0
