Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Lexington, KY HCS",281,61,204,16
"Wilmington, DE HCS",278,16,243,19
"Pittsburgh, PA HCS",266,20,233,13
"Columbus, OH HCS",264,19,226,19
"Portland, OR HCS",257,24,220,13
"Black Hills, SD HCS",248,65,176,7
"Tuscaloosa, AL HCS",234,8,214,12
Northern Indiana HCS,233,9,215,9
"Providence, RI HCS",232,10,198,24
"Iowa City, IA HCS",231,46,180,5
Eastern Kansas HCS,230,28,201,1
"Salem, VA HCS",230,31,178,21
Central Iowa HCS,222,21,189,12
"St. Cloud, MN HCS",219,61,149,9
"Martinsburg, WV HCS",216,20,184,12
"Spokane, WA HCS",215,11,186,18
New Mexico HCS,206,22,170,14
"Reno, NV HCS",204,12,177,15
"San Francisco, CA HCS",201,7,182,12
"Wichita, KS HCS",195,33,153,9
Central Western Massachusetts HCS,188,2,165,21
"Battle Creek, MI HCS",185,10,160,15
"Poplar Bluff, MO HCS",178,45,130,3
"Tomah, WI HCS",176,44,131,1
"Danville, IL HCS",170,33,134,3
Northern Arizona HCS,170,1,160,9
"Wilkes-Barre, PA HCS",168,11,138,19
"Big Spring, TX HCS",167,11,150,6
Montana HCS,153,40,110,3
"Honolulu, HI HCS",148,8,137,3
"Walla Walla, WA HCS",148,11,127,10
"Anchorage, AK HCS",139,26,112,1
"Iron Mountain, MI HCS",132,40,90,2
"Huntington, WV HCS",131,11,107,13
"Coatesville, PA HCS",130,7,111,12
"Saginaw, MI HCS",119,3,108,8
"Manchester, NH HCS",100,2,84,14
"Chillicothe, OH HCS",98,0,96,2
"Marion, IL HCS",89,18,66,5
"Altoona, PA HCS",84,13,69,2
"Butler, PA HCS",77,11,61,5
"Cheyenne, WY HCS",64,4,58,2
"Togus, ME HCS",63,3,56,4
"Finger Lakes, NY HCS",62,16,45,1
"Albany, NY HCS",60,5,48,7
"Erie, PA HCS",54,8,43,3
"Grand Junction, CO HCS",52,8,40,4
"Syracuse, NY HCS",45,3,39,3
"Clarksburg, WV HCS",42,11,30,1
"Roseburg, OR HCS",38,5,33,0
"Sheridan, WY HCS",33,5,28,0
"White River Junction, VT HCS",29,1,26,2
"White City, OR HCS",26,1,23,2
"Beckley, WV HCS",24,3,20,1
"Manila, PI HCS",0,0,0,0
