Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Northern Arizona HCS,304,57,237,10
Central Western Massachusetts HCS,298,47,229,22
"Huntington, WV HCS",284,55,204,25
"San Francisco, CA HCS",278,27,237,14
"Spokane, WA HCS",242,0,222,20
"Erie, PA HCS",228,84,139,5
"Walla Walla, WA HCS",225,31,183,11
"Coatesville, PA HCS",223,27,183,13
"Finger Lakes, NY HCS",200,45,153,2
"Honolulu, HI HCS",198,6,184,8
"Butler, PA HCS",196,54,136,6
"Sheridan, WY HCS",193,48,145,0
"Manchester, NH HCS",191,50,125,16
"Chillicothe, OH HCS",188,47,139,2
"Syracuse, NY HCS",185,78,102,5
"Grand Junction, CO HCS",184,38,139,7
"Togus, ME HCS",176,48,121,7
"Albany, NY HCS",123,18,97,8
"Clarksburg, WV HCS",115,43,68,4
"Roseburg, OR HCS",103,21,79,3
"White City, OR HCS",82,34,44,4
"Beckley, WV HCS",67,18,47,2
"White River Junction, VT HCS",52,6,44,2
"Manila, PI HCS",0,0,0,0
