Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Syracuse, NY HCS",30,3,24,3
"Erie, PA HCS",28,3,22,3
"Finger Lakes, NY HCS",28,5,22,1
"Honolulu, HI HCS",28,5,23,0
"Iron Mountain, MI HCS",27,8,19,0
"Butler, PA HCS",26,4,18,4
"Poplar Bluff, MO HCS",23,8,15,0
"Marion, IL HCS",20,5,15,0
"Black Hills, SD HCS",19,6,13,0
"Grand Junction, CO HCS",19,6,11,2
"White River Junction, VT HCS",19,0,17,2
"Roseburg, OR HCS",15,1,14,0
"Clarksburg, WV HCS",14,2,12,0
"Beckley, WV HCS",8,3,5,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,2,2,0
"Manila, PI HCS",0,0,0,0
