Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Philadelphia, PA HCS",1700,65,1552,83
"Chicago, IL HCS",1694,56,1570,68
New Jersey HCS,1677,94,1444,139
"Boston, MA HCS",1665,121,1432,112
"Louisville, KY HCS",1611,150,1394,67
"Gulf Coast, MS HCS",1601,121,1423,57
"Asheville, NC HCS",1586,164,1350,72
New York Harbor HCS,1548,80,1345,123
"Fayetteville, AR HCS",1546,135,1334,77
Connecticut HCS,1527,109,1347,71
"Lebanon, PA HCS",1524,105,1331,88
"Shreveport, LA HCS",1454,107,1269,78
"Palo Alto, CA HCS",1426,141,1216,69
"Cincinnati, OH HCS",1422,127,1255,40
"Madison, WI HCS",1398,59,1273,66
"Boise, ID HCS",1395,73,1273,49
"Salt Lake City, UT HCS",1391,78,1259,54
"Ann Arbor, MI HCS",1390,78,1263,49
"Augusta, GA HCS",1389,144,1181,64
"Richmond, VA HCS",1388,156,1170,62
"Dayton, OH HCS",1372,85,1238,49
"Pittsburgh, PA HCS",1369,94,1217,58
"West Palm Beach, FL HCS",1358,79,1227,52
"Bronx, NY HCS",1340,58,1173,109
"Iowa City, IA HCS",1333,68,1211,54
"Fresno, CA HCS",1328,124,1143,61
Central Alabama HCS,1317,127,1152,38
New Mexico HCS,1272,69,1125,78
"Dublin, GA HCS",1262,97,1134,31
"Fargo, ND HCS",1251,29,1118,104
"Baltimore, MD HCS",1224,89,1091,44
Northern Indiana HCS,1214,73,1098,43
"Columbus, OH HCS",1180,65,1071,44
"El Paso, TX HCS",1167,56,1025,86
"Wichita, KS HCS",1155,82,1015,58
"Amarillo, TX HCS",1152,42,1063,47
"Puget Sound, WA HCS",1148,46,1054,48
"Sioux Falls, SD HCS",1142,60,1017,65
"St. Cloud, MN HCS",1141,26,1061,54
Eastern Kansas HCS,1136,62,1047,27
Western New York HCS,1125,70,990,65
"Lexington, KY HCS",1111,110,930,71
"Memphis, TN HCS",1090,60,970,60
Montana HCS,1089,53,994,42
Central Iowa HCS,1073,49,977,47
"Hampton, VA HCS",1058,108,934,16
"Poplar Bluff, MO HCS",1029,43,913,73
"Jackson, MS HCS",1007,50,899,58
"Martinsburg, WV HCS",997,87,875,35
"Portland, OR HCS",984,63,884,37
"San Juan, PR HCS",963,36,888,39
"Alexandria, LA HCS",956,43,873,40
"Black Hills, SD HCS",945,28,880,37
"Battle Creek, MI HCS",916,46,816,54
"Reno, NV HCS",909,58,803,48
"Salem, VA HCS",908,100,755,53
"Providence, RI HCS",881,76,746,59
"Altoona, PA HCS",836,57,738,41
"Marion, IL HCS",834,57,734,43
"Tomah, WI HCS",832,34,776,22
"Wilkes-Barre, PA HCS",808,92,672,44
"Wilmington, DE HCS",766,64,675,27
"Detroit, MI HCS",745,18,648,79
"Syracuse, NY HCS",737,88,612,37
"Northport, NY HCS",730,46,631,53
Northern Arizona HCS,711,43,638,30
"Danville, IL HCS",702,28,640,34
"Hudson Valley, NY HCS",686,50,607,29
"Bedford, MA HCS",682,27,614,41
"Huntington, WV HCS",645,53,543,49
"Iron Mountain, MI HCS",634,20,587,27
"Saginaw, MI HCS",616,38,541,37
"Finger Lakes, NY HCS",605,57,529,19
"Tuscaloosa, AL HCS",603,25,548,30
"Cheyenne, WY HCS",596,35,542,19
"Anchorage, AK HCS",583,19,555,9
"Erie, PA HCS",580,36,525,19
Central Western Massachusetts HCS,578,47,492,39
"San Francisco, CA HCS",552,59,471,22
"Chillicothe, OH HCS",515,43,463,9
"Big Spring, TX HCS",502,17,450,35
"Albany, NY HCS",473,66,380,27
"Manchester, NH HCS",466,38,409,19
"Butler, PA HCS",451,25,412,14
"Togus, ME HCS",398,43,340,15
"Coatesville, PA HCS",389,27,344,18
"Grand Junction, CO HCS",388,32,339,17
"Clarksburg, WV HCS",370,54,303,13
"Walla Walla, WA HCS",353,21,315,17
"Sheridan, WY HCS",324,21,298,5
"Honolulu, HI HCS",272,10,250,12
"Spokane, WA HCS",253,1,232,20
"Beckley, WV HCS",223,29,187,7
"Roseburg, OR HCS",185,8,172,5
"White City, OR HCS",183,13,156,14
"White River Junction, VT HCS",157,27,125,5
"Manila, PI HCS",2,1,1,0
