Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Jersey HCS,1639,110,1396,133
"Boston, MA HCS",1603,174,1320,109
"Louisville, KY HCS",1558,204,1295,59
"Gulf Coast, MS HCS",1540,175,1314,51
"Asheville, NC HCS",1516,243,1209,64
New York Harbor HCS,1511,115,1273,123
Connecticut HCS,1476,147,1265,64
"Fayetteville, AR HCS",1475,207,1200,68
"Lebanon, PA HCS",1455,150,1224,81
"Shreveport, LA HCS",1407,143,1189,75
"Cincinnati, OH HCS",1375,163,1172,40
"Palo Alto, CA HCS",1372,213,1100,59
"Boise, ID HCS",1360,100,1214,46
"Ann Arbor, MI HCS",1358,113,1197,48
"Madison, WI HCS",1357,74,1218,65
"Salt Lake City, UT HCS",1354,116,1188,50
"Dayton, OH HCS",1332,130,1156,46
"Pittsburgh, PA HCS",1332,138,1140,54
"Augusta, GA HCS",1326,204,1058,64
"West Palm Beach, FL HCS",1322,107,1165,50
"Bronx, NY HCS",1310,84,1119,107
"Iowa City, IA HCS",1309,93,1163,53
"Richmond, VA HCS",1308,194,1054,60
"Fresno, CA HCS",1282,168,1057,57
Central Alabama HCS,1257,174,1045,38
New Mexico HCS,1241,109,1059,73
"Fargo, ND HCS",1240,45,1094,101
"Dublin, GA HCS",1216,146,1041,29
"Columbus, OH HCS",1159,127,992,40
Northern Indiana HCS,1155,90,1023,42
"Baltimore, MD HCS",1152,101,1007,44
"St. Cloud, MN HCS",1135,52,1029,54
"El Paso, TX HCS",1133,67,986,80
"Amarillo, TX HCS",1126,70,1014,42
"Puget Sound, WA HCS",1122,76,1002,44
"Wichita, KS HCS",1119,130,941,48
"Sioux Falls, SD HCS",1116,75,977,64
Eastern Kansas HCS,1106,122,963,21
Western New York HCS,1082,128,893,61
Montana HCS,1063,71,952,40
Central Iowa HCS,1057,80,931,46
"Lexington, KY HCS",1050,117,867,66
"Memphis, TN HCS",1044,87,903,54
"Poplar Bluff, MO HCS",1012,85,854,73
"Hampton, VA HCS",992,125,852,15
"Jackson, MS HCS",986,92,836,58
"San Juan, PR HCS",954,45,872,37
"Portland, OR HCS",951,90,825,36
"Alexandria, LA HCS",934,82,813,39
"Black Hills, SD HCS",932,35,860,37
"Martinsburg, WV HCS",920,85,804,31
"Battle Creek, MI HCS",892,62,780,50
"Reno, NV HCS",877,64,771,42
"Salem, VA HCS",862,122,695,45
"Providence, RI HCS",851,109,688,54
"Marion, IL HCS",806,76,692,38
"Tomah, WI HCS",806,38,747,21
"Altoona, PA HCS",792,86,667,39
"Wilkes-Barre, PA HCS",759,106,613,40
"Wilmington, DE HCS",743,87,630,26
"Detroit, MI HCS",737,23,638,76
"Northport, NY HCS",699,68,579,52
"Syracuse, NY HCS",696,137,531,28
Northern Arizona HCS,695,73,594,28
"Danville, IL HCS",678,45,602,31
"Hudson Valley, NY HCS",666,68,571,27
"Bedford, MA HCS",664,53,571,40
"Iron Mountain, MI HCS",619,28,564,27
"Saginaw, MI HCS",604,57,511,36
"Huntington, WV HCS",598,70,485,43
"Tuscaloosa, AL HCS",586,46,513,27
"Cheyenne, WY HCS",584,49,518,17
"Anchorage, AK HCS",577,31,538,8
"Finger Lakes, NY HCS",571,100,456,15
"Erie, PA HCS",566,71,477,18
Central Western Massachusetts HCS,558,71,448,39
"San Francisco, CA HCS",533,78,436,19
"Big Spring, TX HCS",500,43,423,34
"Chillicothe, OH HCS",487,57,421,9
"Manchester, NH HCS",451,58,376,17
"Albany, NY HCS",449,101,322,26
"Butler, PA HCS",433,41,378,14
"Togus, ME HCS",377,55,307,15
"Grand Junction, CO HCS",375,40,320,15
"Coatesville, PA HCS",374,33,323,18
"Walla Walla, WA HCS",343,31,295,17
"Clarksburg, WV HCS",336,56,269,11
"Sheridan, WY HCS",317,29,283,5
"Honolulu, HI HCS",266,17,237,12
"Spokane, WA HCS",253,4,229,20
"Beckley, WV HCS",205,45,153,7
"Roseburg, OR HCS",182,17,160,5
"White City, OR HCS",171,20,139,12
"White River Junction, VT HCS",148,41,102,5
"Manila, PI HCS",2,1,1,0
