Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Shreveport, LA HCS",1203,92,1043,68
"Boise, ID HCS",1176,60,1078,38
"Ann Arbor, MI HCS",1164,77,1042,45
"Iowa City, IA HCS",1157,41,1065,51
"Gulf Coast, MS HCS",1155,47,1066,42
"Dayton, OH HCS",1133,81,1017,35
"Salt Lake City, UT HCS",1132,76,1010,46
"Fargo, ND HCS",1130,18,1015,97
"Cincinnati, OH HCS",1128,106,996,26
"Bronx, NY HCS",1125,35,989,101
"West Palm Beach, FL HCS",1119,87,986,46
"Lebanon, PA HCS",1104,107,933,64
"Asheville, NC HCS",1079,137,892,50
"Pittsburgh, PA HCS",1038,90,905,43
"Fayetteville, AR HCS",1020,68,897,55
"Richmond, VA HCS",1019,96,864,59
"Palo Alto, CA HCS",1018,106,863,49
"Fresno, CA HCS",1000,119,836,45
New Mexico HCS,997,63,877,57
"Augusta, GA HCS",992,82,859,51
"St. Cloud, MN HCS",992,13,929,50
"El Paso, TX HCS",984,18,895,71
Central Alabama HCS,970,84,866,20
"Amarillo, TX HCS",968,35,899,34
"Puget Sound, WA HCS",952,51,862,39
"Sioux Falls, SD HCS",942,21,859,62
"Baltimore, MD HCS",936,57,838,41
"Dublin, GA HCS",916,49,844,23
Central Iowa HCS,915,39,834,42
"Memphis, TN HCS",909,76,788,45
"Wichita, KS HCS",909,71,798,40
Eastern Kansas HCS,904,56,832,16
Northern Indiana HCS,903,31,836,36
"San Juan, PR HCS",897,60,804,33
Montana HCS,892,38,828,26
"Poplar Bluff, MO HCS",869,50,757,62
"Columbus, OH HCS",865,57,779,29
"Lexington, KY HCS",855,60,739,56
"Black Hills, SD HCS",841,22,786,33
"Jackson, MS HCS",815,33,732,50
"Hampton, VA HCS",798,98,686,14
Western New York HCS,786,77,665,44
"Alexandria, LA HCS",785,20,730,35
"Portland, OR HCS",780,56,694,30
"Reno, NV HCS",774,63,678,33
"Battle Creek, MI HCS",723,17,664,42
"Tomah, WI HCS",700,25,659,16
"Martinsburg, WV HCS",671,61,585,25
"Detroit, MI HCS",651,26,563,62
"Providence, RI HCS",637,43,550,44
"Altoona, PA HCS",633,42,559,32
"Salem, VA HCS",621,64,523,34
"Marion, IL HCS",616,40,544,32
"Danville, IL HCS",586,14,544,28
"Wilkes-Barre, PA HCS",571,69,473,29
"Wilmington, DE HCS",570,35,513,22
"Northport, NY HCS",550,39,460,51
"Bedford, MA HCS",548,16,494,38
"Hudson Valley, NY HCS",537,33,478,26
"Iron Mountain, MI HCS",536,9,506,21
Northern Arizona HCS,509,32,459,18
"Tuscaloosa, AL HCS",494,28,443,23
"Cheyenne, WY HCS",493,15,466,12
"Anchorage, AK HCS",480,9,467,4
"Saginaw, MI HCS",454,5,422,27
"Erie, PA HCS",425,50,367,8
"Huntington, WV HCS",425,37,356,32
"San Francisco, CA HCS",425,37,371,17
Central Western Massachusetts HCS,418,30,357,31
"Syracuse, NY HCS",386,45,327,14
"Big Spring, TX HCS",383,0,362,21
"Finger Lakes, NY HCS",381,36,333,12
"Chillicothe, OH HCS",357,44,308,5
"Butler, PA HCS",341,35,295,11
"Manchester, NH HCS",316,36,264,16
"Coatesville, PA HCS",311,14,279,18
"Albany, NY HCS",291,59,211,21
"Grand Junction, CO HCS",291,22,256,13
"Walla Walla, WA HCS",275,8,252,15
"Togus, ME HCS",264,15,237,12
"Sheridan, WY HCS",257,10,244,3
"Spokane, WA HCS",249,0,229,20
"Honolulu, HI HCS",229,8,210,11
"Clarksburg, WV HCS",216,43,167,6
"Roseburg, OR HCS",147,1,141,5
"White City, OR HCS",126,11,106,9
"Beckley, WV HCS",124,23,98,3
"White River Junction, VT HCS",85,4,76,5
"Manila, PI HCS",1,0,1,0
