Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Cincinnati, OH HCS",114,29,81,4
"Salt Lake City, UT HCS",113,17,89,7
"Martinsburg, WV HCS",112,12,89,11
"Louisville, KY HCS",106,6,92,8
"Hampton, VA HCS",100,22,73,5
New Mexico HCS,100,15,73,12
"Memphis, TN HCS",95,12,77,6
"Battle Creek, MI HCS",90,7,73,10
"Portland, OR HCS",90,10,74,6
N. California HCS,89,32,52,5
Northern Indiana HCS,89,12,71,6
"Columbus, OH HCS",88,14,68,6
"El Paso, TX HCS",88,27,54,7
"Pittsburgh, PA HCS",85,13,69,3
"Fresno, CA HCS",83,32,48,3
"Oklahoma City, OK HCS",83,18,57,8
"Coatesville, PA HCS",82,3,69,10
"San Juan, PR HCS",80,4,76,0
"Asheville, NC HCS",78,15,51,12
Central Iowa HCS,74,7,60,7
"Gulf Coast, MS HCS",71,28,39,4
"Reno, NV HCS",71,22,43,6
"Tuscaloosa, AL HCS",71,13,54,4
"Boise, ID HCS",68,35,31,2
"Dayton, OH HCS",65,12,50,3
"Manchester, NH HCS",64,4,52,8
"Spokane, WA HCS",64,6,51,7
"Madison, WI HCS",61,8,47,6
"Muskogee, OK HCS",61,12,41,8
"Fargo, ND HCS",60,7,40,13
"Sioux Falls, SD HCS",60,1,56,3
Northern Arizona HCS,58,32,26,0
"Walla Walla, WA HCS",56,17,37,2
"Amarillo, TX HCS",53,14,39,0
"San Francisco, CA HCS",51,4,44,3
"Iowa City, IA HCS",49,9,38,2
"Saginaw, MI HCS",49,3,44,2
Eastern Kansas HCS,48,13,35,0
"Albany, NY HCS",45,3,35,7
"St. Cloud, MN HCS",45,6,38,1
"Salem, VA HCS",42,19,21,2
"Fayetteville, AR HCS",35,16,17,2
"Lexington, KY HCS",35,9,24,2
"Mountain Home, TN HCS",34,10,24,0
"Togus, ME HCS",30,4,24,2
"Cheyenne, WY HCS",29,1,26,2
"Syracuse, NY HCS",26,1,22,3
"Big Spring, TX HCS",24,8,14,2
"Chillicothe, OH HCS",23,2,20,1
"Finger Lakes, NY HCS",23,4,18,1
"Anchorage, AK HCS",22,2,20,0
"Danville, IL HCS",22,1,21,0
"Huntington, WV HCS",21,1,18,2
"Erie, PA HCS",18,2,13,3
"Columbia, MO HCS",16,4,11,1
"White River Junction, VT HCS",16,2,12,2
"Butler, PA HCS",15,1,11,3
"Wichita, KS HCS",15,1,12,2
"Honolulu, HI HCS",13,1,12,0
Montana HCS,13,4,8,1
"Tomah, WI HCS",13,5,8,0
"Iron Mountain, MI HCS",12,1,11,0
"Altoona, PA HCS",11,2,9,0
"Grand Junction, CO HCS",10,1,7,2
"Poplar Bluff, MO HCS",10,1,9,0
"Black Hills, SD HCS",9,3,6,0
"Marion, IL HCS",7,2,5,0
"Roseburg, OR HCS",7,1,6,0
"Clarksburg, WV HCS",6,2,4,0
"Beckley, WV HCS",5,3,2,0
"Sheridan, WY HCS",4,1,3,0
"White City, OR HCS",1,1,0,0
"Manila, PI HCS",0,0,0,0
