Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Connecticut HCS,499,11,448,40
"Richmond, VA HCS",495,30,435,30
"Baltimore, MD HCS",468,8,427,33
N. California HCS,461,31,408,22
"Palo Alto, CA HCS",449,18,405,26
"Memphis, TN HCS",444,38,385,21
Southern Arizona HCS,433,5,388,40
"Oklahoma City, OK HCS",432,48,359,25
"Hampton, VA HCS",430,11,407,12
Western New York HCS,396,7,347,42
"Puget Sound, WA HCS",390,16,355,19
"Detroit, MI HCS",389,6,328,55
"Fresno, CA HCS",389,11,360,18
"Northport, NY HCS",388,2,336,50
"Louisville, KY HCS",380,38,326,16
"San Juan, PR HCS",370,31,329,10
"Boise, ID HCS",369,41,315,13
"Asheville, NC HCS",358,23,306,29
"Salt Lake City, UT HCS",354,41,292,21
"Ann Arbor, MI HCS",349,20,299,30
"Lebanon, PA HCS",332,21,283,28
"Bedford, MA HCS",309,2,270,37
"El Paso, TX HCS",306,28,264,14
"Fayetteville, AR HCS",303,36,251,16
"Hudson Valley, NY HCS",299,7,271,21
"Madison, WI HCS",286,56,222,8
"Wilmington, DE HCS",268,12,237,19
"Amarillo, TX HCS",266,44,213,9
"Cincinnati, OH HCS",266,16,241,9
"Fargo, ND HCS",266,56,187,23
"Sioux Falls, SD HCS",261,58,187,16
"Dayton, OH HCS",257,29,216,12
"Columbia, MO HCS",254,80,166,8
"Pittsburgh, PA HCS",251,12,226,13
"Columbus, OH HCS",250,16,215,19
"Lexington, KY HCS",240,39,187,14
"Portland, OR HCS",238,17,209,12
"Providence, RI HCS",228,11,193,24
"Tuscaloosa, AL HCS",227,11,205,11
Northern Indiana HCS,226,13,204,9
Eastern Kansas HCS,208,22,185,1
Central Iowa HCS,206,22,173,11
"Iowa City, IA HCS",206,35,167,4
"Spokane, WA HCS",205,11,178,16
"Salem, VA HCS",203,28,156,19
"Black Hills, SD HCS",202,58,139,5
"Martinsburg, WV HCS",199,12,175,12
"Reno, NV HCS",196,16,165,15
"San Francisco, CA HCS",191,11,169,11
New Mexico HCS,190,10,166,14
Central Western Massachusetts HCS,187,2,164,21
"Battle Creek, MI HCS",176,14,147,15
"St. Cloud, MN HCS",171,49,113,9
Northern Arizona HCS,168,3,156,9
"Wichita, KS HCS",166,19,140,7
"Big Spring, TX HCS",163,13,144,6
"Wilkes-Barre, PA HCS",157,7,131,19
"Poplar Bluff, MO HCS",152,63,87,2
"Honolulu, HI HCS",145,13,129,3
"Walla Walla, WA HCS",143,8,125,10
"Tomah, WI HCS",140,34,105,1
"Danville, IL HCS",137,32,102,3
"Anchorage, AK HCS",125,33,91,1
Montana HCS,124,32,89,3
"Coatesville, PA HCS",123,6,105,12
"Huntington, WV HCS",121,10,99,12
"Saginaw, MI HCS",116,6,103,7
"Chillicothe, OH HCS",98,11,85,2
"Iron Mountain, MI HCS",98,25,71,2
"Manchester, NH HCS",98,2,82,14
"Altoona, PA HCS",75,10,63,2
"Marion, IL HCS",75,10,60,5
"Butler, PA HCS",70,7,58,5
"Cheyenne, WY HCS",61,3,56,2
"Togus, ME HCS",58,3,52,3
"Albany, NY HCS",53,1,45,7
"Erie, PA HCS",48,8,37,3
"Finger Lakes, NY HCS",47,9,37,1
"Grand Junction, CO HCS",46,7,35,4
"Syracuse, NY HCS",40,7,30,3
"Roseburg, OR HCS",36,6,30,0
"Clarksburg, WV HCS",35,11,23,1
"Sheridan, WY HCS",31,4,27,0
"White River Junction, VT HCS",29,1,26,2
"White City, OR HCS",25,5,18,2
"Beckley, WV HCS",23,4,18,1
"Manila, PI HCS",0,0,0,0
