Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"San Francisco, CA HCS",436,36,382,18
Central Western Massachusetts HCS,435,27,377,31
"Syracuse, NY HCS",419,46,357,16
"Big Spring, TX HCS",400,6,373,21
"Finger Lakes, NY HCS",394,34,346,14
"Chillicothe, OH HCS",378,42,331,5
"Butler, PA HCS",356,34,311,11
"Manchester, NH HCS",334,35,283,16
"Coatesville, PA HCS",323,12,292,19
"Grand Junction, CO HCS",305,26,266,13
"Albany, NY HCS",301,56,224,21
"Walla Walla, WA HCS",285,8,262,15
"Togus, ME HCS",277,16,249,12
"Sheridan, WY HCS",265,11,251,3
"Spokane, WA HCS",250,1,229,20
"Honolulu, HI HCS",240,8,221,11
"Clarksburg, WV HCS",228,38,184,6
"Roseburg, OR HCS",152,3,144,5
"Beckley, WV HCS",134,27,104,3
"White City, OR HCS",131,11,111,9
"White River Junction, VT HCS",88,6,77,5
"Manila, PI HCS",1,0,1,0
