Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Montana HCS,1106,33,1028,45
Central Iowa HCS,1103,46,1006,51
"Poplar Bluff, MO HCS",1053,42,936,75
"Martinsburg, WV HCS",1050,73,939,38
"Jackson, MS HCS",1034,39,934,61
"Portland, OR HCS",1013,52,922,39
"Alexandria, LA HCS",986,36,906,44
"San Juan, PR HCS",977,29,905,43
"Black Hills, SD HCS",958,29,891,38
"Salem, VA HCS",950,82,811,57
"Battle Creek, MI HCS",942,38,844,60
"Providence, RI HCS",925,58,802,65
"Reno, NV HCS",924,38,835,51
"Altoona, PA HCS",869,54,771,44
"Marion, IL HCS",869,43,780,46
"Wilkes-Barre, PA HCS",851,84,719,48
"Tomah, WI HCS",846,19,805,22
"Wilmington, DE HCS",797,52,716,29
"Northport, NY HCS",780,48,679,53
"Syracuse, NY HCS",773,66,665,42
"Detroit, MI HCS",762,25,658,79
Northern Arizona HCS,741,41,669,31
"Danville, IL HCS",720,26,656,38
"Hudson Valley, NY HCS",718,44,644,30
"Bedford, MA HCS",703,22,640,41
"Huntington, WV HCS",683,48,581,54
"Iron Mountain, MI HCS",651,21,602,28
"Saginaw, MI HCS",645,27,579,39
"Finger Lakes, NY HCS",635,35,574,26
"Tuscaloosa, AL HCS",622,22,566,34
"Erie, PA HCS",618,47,546,25
"Cheyenne, WY HCS",611,27,564,20
Central Western Massachusetts HCS,602,34,526,42
"Anchorage, AK HCS",588,9,570,9
"San Francisco, CA HCS",577,51,502,24
"Chillicothe, OH HCS",535,36,488,11
"Big Spring, TX HCS",509,6,466,37
"Albany, NY HCS",506,53,423,30
"Manchester, NH HCS",490,32,438,20
"Butler, PA HCS",461,21,426,14
"Togus, ME HCS",428,39,374,15
"Coatesville, PA HCS",403,23,362,18
"Grand Junction, CO HCS",401,26,356,19
"Clarksburg, WV HCS",389,37,335,17
"Walla Walla, WA HCS",364,13,332,19
"Sheridan, WY HCS",334,15,314,5
"Honolulu, HI HCS",282,10,260,12
"Spokane, WA HCS",253,0,233,20
"Beckley, WV HCS",239,17,215,7
"Roseburg, OR HCS",191,7,178,6
"White City, OR HCS",188,15,154,19
"White River Junction, VT HCS",176,23,148,5
"Manila, PI HCS",2,0,2,0
