Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Danville, IL HCS",19,1,18,0
"Fayetteville, AR HCS",18,9,7,2
"Salem, VA HCS",18,3,15,0
"Anchorage, AK HCS",16,6,10,0
"Huntington, WV HCS",16,5,10,1
"Erie, PA HCS",15,6,7,2
"White River Junction, VT HCS",14,0,12,2
"Butler, PA HCS",13,0,10,3
"Wichita, KS HCS",12,1,9,2
"Columbia, MO HCS",11,2,8,1
"Honolulu, HI HCS",11,0,11,0
"Big Spring, TX HCS",10,0,9,1
"Iron Mountain, MI HCS",10,2,8,0
"Altoona, PA HCS",8,3,5,0
"Grand Junction, CO HCS",8,1,5,2
Montana HCS,8,3,4,1
"Poplar Bluff, MO HCS",8,2,6,0
"Roseburg, OR HCS",6,0,6,0
"Tomah, WI HCS",6,1,5,0
"Black Hills, SD HCS",5,0,5,0
"Clarksburg, WV HCS",4,0,4,0
"Marion, IL HCS",4,3,1,0
"Sheridan, WY HCS",2,1,1,0
"Beckley, WV HCS",1,0,1,0
"Manila, PI HCS",0,0,0,0
"White City, OR HCS",0,0,0,0
