Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Puget Sound, WA HCS",389,16,355,18
"Detroit, MI HCS",388,6,327,55
"Northport, NY HCS",387,1,337,49
"Fresno, CA HCS",386,11,357,18
"Louisville, KY HCS",375,34,326,15
"San Juan, PR HCS",369,34,325,10
"Boise, ID HCS",365,41,311,13
"Asheville, NC HCS",358,24,305,29
"Salt Lake City, UT HCS",350,41,289,20
"Ann Arbor, MI HCS",347,19,298,30
"Lebanon, PA HCS",331,24,279,28
"Bedford, MA HCS",309,2,270,37
"Fayetteville, AR HCS",302,39,247,16
"El Paso, TX HCS",301,24,263,14
"Hudson Valley, NY HCS",296,4,271,21
"Madison, WI HCS",281,54,219,8
"Cincinnati, OH HCS",266,19,238,9
"Wilmington, DE HCS",266,11,236,19
"Amarillo, TX HCS",262,41,212,9
"Fargo, ND HCS",258,53,183,22
"Sioux Falls, SD HCS",254,56,182,16
"Dayton, OH HCS",253,28,214,11
"Pittsburgh, PA HCS",250,11,226,13
"Columbus, OH HCS",248,15,214,19
"Columbia, MO HCS",245,75,162,8
"Lexington, KY HCS",236,40,182,14
"Portland, OR HCS",235,16,207,12
"Tuscaloosa, AL HCS",227,12,204,11
Northern Indiana HCS,225,14,202,9
"Providence, RI HCS",225,8,193,24
Eastern Kansas HCS,206,25,180,1
"Iowa City, IA HCS",204,36,164,4
"Spokane, WA HCS",204,13,175,16
Central Iowa HCS,203,22,170,11
"Salem, VA HCS",203,28,156,19
"Black Hills, SD HCS",201,58,138,5
"Reno, NV HCS",196,16,165,15
"Martinsburg, WV HCS",194,8,174,12
"San Francisco, CA HCS",191,11,169,11
New Mexico HCS,188,9,165,14
Central Western Massachusetts HCS,187,2,164,21
"Battle Creek, MI HCS",173,11,147,15
"St. Cloud, MN HCS",169,49,111,9
Northern Arizona HCS,168,4,155,9
"Wichita, KS HCS",166,20,139,7
"Big Spring, TX HCS",163,14,143,6
"Wilkes-Barre, PA HCS",156,6,131,19
"Poplar Bluff, MO HCS",150,64,84,2
"Honolulu, HI HCS",142,12,127,3
"Walla Walla, WA HCS",141,7,124,10
"Danville, IL HCS",133,29,101,3
"Tomah, WI HCS",131,31,99,1
"Coatesville, PA HCS",123,7,104,12
"Anchorage, AK HCS",122,31,90,1
Montana HCS,121,30,88,3
"Huntington, WV HCS",120,12,96,12
"Saginaw, MI HCS",116,8,101,7
"Chillicothe, OH HCS",98,12,84,2
"Manchester, NH HCS",98,2,82,14
"Iron Mountain, MI HCS",92,20,70,2
"Altoona, PA HCS",75,10,63,2
"Marion, IL HCS",74,9,60,5
"Butler, PA HCS",67,5,57,5
"Cheyenne, WY HCS",61,3,56,2
"Togus, ME HCS",56,4,49,3
"Albany, NY HCS",53,1,45,7
"Erie, PA HCS",46,6,37,3
"Finger Lakes, NY HCS",45,8,36,1
"Grand Junction, CO HCS",45,6,35,4
"Syracuse, NY HCS",37,6,28,3
"Roseburg, OR HCS",35,5,30,0
"Clarksburg, WV HCS",33,9,23,1
"Sheridan, WY HCS",31,5,26,0
"White River Junction, VT HCS",29,1,26,2
"White City, OR HCS",25,8,15,2
"Beckley, WV HCS",22,3,18,1
"Manila, PI HCS",0,0,0,0
