Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Cincinnati, OH HCS",411,62,340,9
"Northport, NY HCS",410,13,347,50
"Lexington, KY HCS",392,54,309,29
"Wichita, KS HCS",359,114,228,17
Central Iowa HCS,354,86,251,17
"Pittsburgh, PA HCS",354,53,283,18
"Tomah, WI HCS",351,89,260,2
Northern Indiana HCS,347,54,283,10
Eastern Kansas HCS,343,73,266,4
New Mexico HCS,341,71,253,17
"Bedford, MA HCS",339,9,293,37
"Portland, OR HCS",330,48,268,14
"Columbus, OH HCS",329,30,278,21
"Hudson Valley, NY HCS",322,11,289,22
"Poplar Bluff, MO HCS",318,75,234,9
"Providence, RI HCS",308,32,248,28
Montana HCS,305,60,239,6
"Wilmington, DE HCS",304,14,270,20
"Salem, VA HCS",303,39,240,24
"Danville, IL HCS",301,48,243,10
"Reno, NV HCS",299,48,235,16
"Iron Mountain, MI HCS",272,69,195,8
"Battle Creek, MI HCS",271,42,214,15
"Martinsburg, WV HCS",260,16,231,13
"Tuscaloosa, AL HCS",260,10,238,12
"Anchorage, AK HCS",229,54,174,1
"San Francisco, CA HCS",228,15,200,13
"Spokane, WA HCS",228,0,208,20
"Wilkes-Barre, PA HCS",225,39,165,21
Central Western Massachusetts HCS,213,12,179,22
"Big Spring, TX HCS",211,21,183,7
Northern Arizona HCS,193,12,173,8
"Honolulu, HI HCS",181,19,155,7
"Marion, IL HCS",174,42,120,12
"Altoona, PA HCS",173,67,100,6
"Huntington, WV HCS",172,13,141,18
"Walla Walla, WA HCS",169,14,144,11
"Cheyenne, WY HCS",161,41,117,3
"Saginaw, MI HCS",161,23,129,9
"Coatesville, PA HCS",156,13,131,12
"Manchester, NH HCS",120,9,96,15
"Finger Lakes, NY HCS",114,23,89,2
"Chillicothe, OH HCS",107,3,102,2
"Butler, PA HCS",100,18,77,5
"Erie, PA HCS",95,26,65,4
"Grand Junction, CO HCS",93,17,71,5
"Togus, ME HCS",93,18,71,4
"Sheridan, WY HCS",83,19,64,0
"Albany, NY HCS",69,3,59,7
"Syracuse, NY HCS",61,7,49,5
"Roseburg, OR HCS",59,12,47,0
"Clarksburg, WV HCS",58,12,43,3
"Beckley, WV HCS",39,8,30,1
"White River Junction, VT HCS",36,5,29,2
"White City, OR HCS",32,2,28,2
"Manila, PI HCS",0,0,0,0
