Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"West Palm Beach, FL HCS",1191,101,1043,47
"Fargo, ND HCS",1189,36,1054,99
"Bronx, NY HCS",1174,46,1023,105
"Palo Alto, CA HCS",1159,168,937,54
"Augusta, GA HCS",1144,150,938,56
"Richmond, VA HCS",1132,144,928,60
New Mexico HCS,1110,88,958,64
"Fresno, CA HCS",1097,148,903,46
Central Alabama HCS,1072,131,916,25
"St. Cloud, MN HCS",1067,44,973,50
"Amarillo, TX HCS",1056,66,956,34
"Dublin, GA HCS",1055,113,918,24
"El Paso, TX HCS",1047,43,932,72
"Baltimore, MD HCS",1043,102,898,43
"Sioux Falls, SD HCS",1027,55,909,63
"Puget Sound, WA HCS",1026,73,913,40
Northern Indiana HCS,1024,57,929,38
"Columbus, OH HCS",1011,93,888,30
"Wichita, KS HCS",999,93,862,44
Eastern Kansas HCS,996,93,883,20
Central Iowa HCS,983,63,876,44
"Memphis, TN HCS",975,102,826,47
Montana HCS,970,57,884,29
"Poplar Bluff, MO HCS",934,83,787,64
"Lexington, KY HCS",929,79,792,58
"San Juan, PR HCS",912,48,829,35
Western New York HCS,908,122,735,51
"Jackson, MS HCS",897,70,776,51
"Black Hills, SD HCS",894,32,827,35
"Hampton, VA HCS",878,117,747,14
"Alexandria, LA HCS",857,60,760,37
"Portland, OR HCS",845,80,733,32
"Reno, NV HCS",814,56,724,34
"Martinsburg, WV HCS",803,121,654,28
"Battle Creek, MI HCS",801,46,712,43
"Tomah, WI HCS",753,35,699,19
"Providence, RI HCS",726,76,602,48
"Marion, IL HCS",714,76,605,33
"Altoona, PA HCS",713,72,608,33
"Salem, VA HCS",705,89,582,34
"Detroit, MI HCS",664,17,584,63
"Wilkes-Barre, PA HCS",655,96,529,30
"Wilmington, DE HCS",648,64,560,24
"Danville, IL HCS",633,32,573,28
"Northport, NY HCS",620,58,511,51
"Hudson Valley, NY HCS",592,58,508,26
"Bedford, MA HCS",583,30,515,38
"Iron Mountain, MI HCS",581,26,532,23
Northern Arizona HCS,577,56,503,18
"Saginaw, MI HCS",543,43,468,32
"Anchorage, AK HCS",539,35,499,5
"Syracuse, NY HCS",536,125,393,18
"Cheyenne, WY HCS",533,31,488,14
"Tuscaloosa, AL HCS",530,30,477,23
"Huntington, WV HCS",513,68,409,36
"Erie, PA HCS",497,76,410,11
Central Western Massachusetts HCS,484,59,392,33
"San Francisco, CA HCS",470,46,405,19
"Big Spring, TX HCS",456,42,388,26
"Finger Lakes, NY HCS",447,65,368,14
"Chillicothe, OH HCS",407,59,342,6
"Butler, PA HCS",387,44,332,11
"Manchester, NH HCS",378,50,312,16
"Albany, NY HCS",345,74,249,22
"Coatesville, PA HCS",337,22,295,20
"Grand Junction, CO HCS",331,40,277,14
"Togus, ME HCS",314,38,263,13
"Walla Walla, WA HCS",306,16,275,15
"Sheridan, WY HCS",281,17,259,5
"Clarksburg, WV HCS",272,59,205,8
"Spokane, WA HCS",251,1,230,20
"Honolulu, HI HCS",246,9,226,11
"Roseburg, OR HCS",166,15,146,5
"Beckley, WV HCS",160,38,118,4
"White City, OR HCS",147,23,114,10
"White River Junction, VT HCS",107,16,86,5
"Manila, PI HCS",1,0,1,0
