Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Salt Lake City, UT HCS",1432,66,1312,54
"Ann Arbor, MI HCS",1424,58,1314,52
"Pittsburgh, PA HCS",1411,58,1289,64
"West Palm Beach, FL HCS",1410,66,1289,55
Central Alabama HCS,1398,103,1255,40
"Bronx, NY HCS",1382,42,1231,109
"Fresno, CA HCS",1380,82,1230,68
"Iowa City, IA HCS",1373,55,1260,58
"Dublin, GA HCS",1320,70,1214,36
New Mexico HCS,1299,56,1165,78
"Baltimore, MD HCS",1295,65,1182,48
"Fargo, ND HCS",1272,25,1142,105
Northern Indiana HCS,1258,53,1152,53
"Columbus, OH HCS",1240,55,1136,49
"El Paso, TX HCS",1240,73,1074,93
"Wichita, KS HCS",1203,70,1069,64
Western New York HCS,1194,66,1062,66
"Amarillo, TX HCS",1184,36,1099,49
"Puget Sound, WA HCS",1182,42,1091,49
Eastern Kansas HCS,1179,61,1089,29
"Sioux Falls, SD HCS",1175,46,1064,65
"Lexington, KY HCS",1173,92,1003,78
"St. Cloud, MN HCS",1169,17,1097,55
"Memphis, TN HCS",1138,70,1004,64
"Hampton, VA HCS",1119,96,1005,18
Montana HCS,1114,35,1033,46
Central Iowa HCS,1108,42,1015,51
"Poplar Bluff, MO HCS",1060,41,944,75
"Martinsburg, WV HCS",1059,62,955,42
"Jackson, MS HCS",1040,37,941,62
"Portland, OR HCS",1021,50,931,40
"Alexandria, LA HCS",989,35,909,45
"San Juan, PR HCS",984,32,907,45
"Black Hills, SD HCS",959,25,896,38
"Salem, VA HCS",955,63,834,58
"Battle Creek, MI HCS",944,32,851,61
"Providence, RI HCS",931,48,818,65
"Reno, NV HCS",927,36,840,51
"Altoona, PA HCS",874,52,778,44
"Marion, IL HCS",870,40,783,47
"Wilkes-Barre, PA HCS",857,79,730,48
"Tomah, WI HCS",848,18,807,23
"Wilmington, DE HCS",803,45,728,30
"Northport, NY HCS",788,45,689,54
"Syracuse, NY HCS",787,59,685,43
"Detroit, MI HCS",763,22,661,80
Northern Arizona HCS,751,36,678,37
"Danville, IL HCS",727,28,661,38
"Hudson Valley, NY HCS",725,43,652,30
"Bedford, MA HCS",707,21,645,41
"Huntington, WV HCS",693,54,585,54
"Iron Mountain, MI HCS",652,17,607,28
"Saginaw, MI HCS",647,22,586,39
"Finger Lakes, NY HCS",645,36,583,26
"Tuscaloosa, AL HCS",625,19,572,34
"Erie, PA HCS",623,44,554,25
"Cheyenne, WY HCS",614,26,567,21
Central Western Massachusetts HCS,603,28,533,42
"Anchorage, AK HCS",593,12,572,9
"San Francisco, CA HCS",584,48,511,25
"Chillicothe, OH HCS",537,30,495,12
"Big Spring, TX HCS",513,9,466,38
"Albany, NY HCS",510,45,435,30
"Manchester, NH HCS",491,29,442,20
"Butler, PA HCS",464,23,427,14
"Togus, ME HCS",437,38,384,15
"Coatesville, PA HCS",407,20,369,18
"Grand Junction, CO HCS",405,26,359,20
"Clarksburg, WV HCS",401,38,345,18
"Walla Walla, WA HCS",364,10,335,19
"Sheridan, WY HCS",334,12,317,5
"Honolulu, HI HCS",282,10,260,12
"Spokane, WA HCS",254,1,233,20
"Beckley, WV HCS",242,15,220,7
"Roseburg, OR HCS",191,6,179,6
"White City, OR HCS",188,14,155,19
"White River Junction, VT HCS",182,27,150,5
"Manila, PI HCS",2,0,2,0
