Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Hampton, VA HCS",1090,101,972,17
Central Iowa HCS,1086,42,994,50
"Poplar Bluff, MO HCS",1041,38,928,75
"Jackson, MS HCS",1023,48,914,61
"Martinsburg, WV HCS",1019,71,912,36
"Portland, OR HCS",1004,55,911,38
"San Juan, PR HCS",973,33,898,42
"Alexandria, LA HCS",969,31,896,42
"Black Hills, SD HCS",951,29,884,38
"Battle Creek, MI HCS",932,44,828,60
"Salem, VA HCS",929,86,786,57
"Reno, NV HCS",919,45,825,49
"Providence, RI HCS",906,59,784,63
"Marion, IL HCS",854,44,765,45
"Altoona, PA HCS",852,45,763,44
"Tomah, WI HCS",838,22,794,22
"Wilkes-Barre, PA HCS",835,89,699,47
"Wilmington, DE HCS",777,54,694,29
"Northport, NY HCS",764,50,661,53
"Syracuse, NY HCS",759,73,644,42
"Detroit, MI HCS",751,19,653,79
Northern Arizona HCS,731,48,652,31
"Hudson Valley, NY HCS",714,53,631,30
"Danville, IL HCS",712,28,647,37
"Bedford, MA HCS",694,22,631,41
"Huntington, WV HCS",667,48,566,53
"Iron Mountain, MI HCS",643,21,594,28
"Saginaw, MI HCS",636,29,568,39
"Finger Lakes, NY HCS",622,40,557,25
"Tuscaloosa, AL HCS",615,23,559,33
"Cheyenne, WY HCS",606,31,555,20
"Erie, PA HCS",601,38,539,24
Central Western Massachusetts HCS,596,42,512,42
"Anchorage, AK HCS",584,12,563,9
"San Francisco, CA HCS",563,52,487,24
"Chillicothe, OH HCS",527,37,480,10
"Big Spring, TX HCS",505,11,457,37
"Albany, NY HCS",489,50,409,30
"Manchester, NH HCS",481,33,428,20
"Butler, PA HCS",458,24,420,14
"Togus, ME HCS",418,40,363,15
"Grand Junction, CO HCS",397,24,354,19
"Coatesville, PA HCS",396,23,355,18
"Clarksburg, WV HCS",380,45,319,16
"Walla Walla, WA HCS",360,19,322,19
"Sheridan, WY HCS",329,15,309,5
"Honolulu, HI HCS",278,10,256,12
"Spokane, WA HCS",253,0,233,20
"Beckley, WV HCS",226,19,200,7
"Roseburg, OR HCS",187,6,176,5
"White City, OR HCS",185,14,153,18
"White River Junction, VT HCS",167,21,141,5
"Manila, PI HCS",2,0,2,0
