Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Mexico HCS,910,85,773,52
"Augusta, GA HCS",909,66,794,49
"Palo Alto, CA HCS",904,128,734,42
Central Alabama HCS,892,83,790,19
"Fresno, CA HCS",887,150,696,41
"Puget Sound, WA HCS",876,56,782,38
Central Iowa HCS,874,40,796,38
"Baltimore, MD HCS",866,58,767,41
"San Juan, PR HCS",846,72,743,31
"Memphis, TN HCS",843,73,728,42
Montana HCS,839,70,747,22
"Dublin, GA HCS",836,46,767,23
"Wichita, KS HCS",833,90,705,38
Northern Indiana HCS,823,70,719,34
Eastern Kansas HCS,822,76,731,15
"Black Hills, SD HCS",818,49,737,32
"Poplar Bluff, MO HCS",815,51,704,60
"Lexington, KY HCS",799,108,640,51
"Columbus, OH HCS",789,83,679,27
"Jackson, MS HCS",780,43,688,49
"Alexandria, LA HCS",767,22,710,35
"Portland, OR HCS",717,74,615,28
"Reno, NV HCS",713,88,598,27
"Hampton, VA HCS",711,90,607,14
Western New York HCS,702,68,593,41
"Battle Creek, MI HCS",671,40,590,41
"Tomah, WI HCS",667,38,614,15
"Detroit, MI HCS",622,33,527,62
"Martinsburg, WV HCS",600,66,509,25
"Providence, RI HCS",598,61,495,42
"Altoona, PA HCS",582,76,480,26
"Danville, IL HCS",560,39,495,26
"Marion, IL HCS",560,57,474,29
"Salem, VA HCS",555,56,467,32
"Iron Mountain, MI HCS",524,23,480,21
"Wilmington, DE HCS",522,44,457,21
"Northport, NY HCS",518,36,431,51
"Bedford, MA HCS",515,23,454,38
"Hudson Valley, NY HCS",503,45,434,24
"Wilkes-Barre, PA HCS",502,82,394,26
"Cheyenne, WY HCS",470,34,425,11
"Anchorage, AK HCS",466,35,428,3
Northern Arizona HCS,462,74,376,12
"Tuscaloosa, AL HCS",453,39,393,21
"Saginaw, MI HCS",435,26,385,24
Central Western Massachusetts HCS,386,38,318,30
"San Francisco, CA HCS",382,48,317,17
"Erie, PA HCS",381,93,280,8
"Huntington, WV HCS",378,38,309,31
"Big Spring, TX HCS",364,15,329,20
"Syracuse, NY HCS",351,53,285,13
"Finger Lakes, NY HCS",336,44,283,9
"Butler, PA HCS",300,33,256,11
"Coatesville, PA HCS",299,27,254,18
"Chillicothe, OH HCS",297,45,247,5
"Manchester, NH HCS",283,43,224,16
"Walla Walla, WA HCS",267,23,230,14
"Grand Junction, CO HCS",266,27,226,13
"Spokane, WA HCS",245,1,224,20
"Togus, ME HCS",245,34,201,10
"Albany, NY HCS",240,55,165,20
"Sheridan, WY HCS",237,15,219,3
"Honolulu, HI HCS",221,10,201,10
"Clarksburg, WV HCS",178,36,136,6
"Roseburg, OR HCS",142,14,123,5
"White City, OR HCS",113,9,96,8
"Beckley, WV HCS",102,23,77,2
"White River Junction, VT HCS",79,9,65,5
"Manila, PI HCS",1,0,1,0
