Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Alexandria, LA HCS",537,20,492,25
"Mountain Home, TN HCS",537,63,444,30
"Muskogee, OK HCS",525,53,427,45
"San Diego, CA HCS",525,26,488,11
"Jackson, MS HCS",519,14,462,43
"Durham, NC HCS",509,29,451,29
Connecticut HCS,507,13,454,40
"Richmond, VA HCS",498,28,440,30
N. California HCS,473,36,413,24
"Baltimore, MD HCS",472,8,431,33
"Palo Alto, CA HCS",455,20,409,26
"Memphis, TN HCS",449,33,395,21
"Oklahoma City, OK HCS",445,49,371,25
Southern Arizona HCS,433,5,388,40
"Hampton, VA HCS",432,11,409,12
"Puget Sound, WA HCS",400,25,356,19
Western New York HCS,398,7,349,42
"Louisville, KY HCS",396,45,335,16
"Fresno, CA HCS",393,14,361,18
"Detroit, MI HCS",391,8,328,55
"Northport, NY HCS",390,4,336,50
"San Juan, PR HCS",379,37,332,10
"Boise, ID HCS",376,43,320,13
"Salt Lake City, UT HCS",367,48,298,21
"Asheville, NC HCS",364,23,312,29
"Ann Arbor, MI HCS",352,16,306,30
"Lebanon, PA HCS",345,31,285,29
"Bedford, MA HCS",316,5,274,37
"Madison, WI HCS",316,64,243,9
"El Paso, TX HCS",312,27,271,14
"Fayetteville, AR HCS",310,34,259,17
"Hudson Valley, NY HCS",300,6,273,21
"Amarillo, TX HCS",287,57,221,9
"Columbia, MO HCS",284,91,182,11
"Fargo, ND HCS",281,64,194,23
"Sioux Falls, SD HCS",280,65,198,17
"Cincinnati, OH HCS",277,23,245,9
"Wilmington, DE HCS",272,14,239,19
"Dayton, OH HCS",264,35,217,12
"Lexington, KY HCS",264,58,192,14
"Pittsburgh, PA HCS",258,17,228,13
"Columbus, OH HCS",253,19,215,19
"Portland, OR HCS",242,18,212,12
Northern Indiana HCS,230,13,208,9
"Providence, RI HCS",229,10,195,24
"Tuscaloosa, AL HCS",227,6,210,11
Eastern Kansas HCS,223,31,191,1
"Black Hills, SD HCS",219,66,148,5
"Salem, VA HCS",216,34,162,20
"Iowa City, IA HCS",215,43,167,5
Central Iowa HCS,214,24,179,11
"Martinsburg, WV HCS",212,21,179,12
"Spokane, WA HCS",206,9,180,17
"Reno, NV HCS",196,15,166,15
"San Francisco, CA HCS",196,13,172,11
New Mexico HCS,195,15,166,14
"St. Cloud, MN HCS",192,57,126,9
Central Western Massachusetts HCS,187,2,164,21
"Battle Creek, MI HCS",183,15,153,15
"Wichita, KS HCS",172,22,143,7
Northern Arizona HCS,169,1,159,9
"Big Spring, TX HCS",165,13,146,6
"Poplar Bluff, MO HCS",163,68,93,2
"Wilkes-Barre, PA HCS",160,7,134,19
"Tomah, WI HCS",156,41,114,1
"Danville, IL HCS",154,41,110,3
"Honolulu, HI HCS",145,12,130,3
"Walla Walla, WA HCS",144,8,126,10
Montana HCS,139,40,96,3
"Anchorage, AK HCS",128,31,96,1
"Coatesville, PA HCS",128,9,107,12
"Huntington, WV HCS",126,11,102,13
"Saginaw, MI HCS",119,6,106,7
"Iron Mountain, MI HCS",108,30,76,2
"Manchester, NH HCS",99,1,84,14
"Chillicothe, OH HCS",98,8,88,2
"Marion, IL HCS",83,16,62,5
"Altoona, PA HCS",77,10,65,2
"Butler, PA HCS",72,9,58,5
"Cheyenne, WY HCS",63,4,57,2
"Togus, ME HCS",61,5,53,3
"Albany, NY HCS",54,1,46,7
"Erie, PA HCS",51,9,39,3
"Finger Lakes, NY HCS",49,7,41,1
"Grand Junction, CO HCS",49,9,36,4
"Syracuse, NY HCS",41,5,33,3
"Clarksburg, WV HCS",38,12,25,1
"Roseburg, OR HCS",36,5,31,0
"Sheridan, WY HCS",31,3,28,0
"White River Junction, VT HCS",29,1,26,2
"White City, OR HCS",26,6,18,2
"Beckley, WV HCS",24,5,18,1
"Manila, PI HCS",0,0,0,0
