Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Northport, NY HCS",454,27,377,50
"Bedford, MA HCS",433,36,359,38
"Wilmington, DE HCS",433,69,344,20
"Hudson Valley, NY HCS",400,45,332,23
"Anchorage, AK HCS",396,77,317,2
"Cheyenne, WY HCS",395,96,293,6
"Altoona, PA HCS",391,89,287,15
"Wilkes-Barre, PA HCS",370,82,265,23
"Marion, IL HCS",362,98,246,18
"Saginaw, MI HCS",360,83,267,10
"Tuscaloosa, AL HCS",358,48,294,16
Northern Arizona HCS,325,64,251,10
"Big Spring, TX HCS",324,56,256,12
Central Western Massachusetts HCS,304,44,238,22
"Huntington, WV HCS",299,59,215,25
"San Francisco, CA HCS",288,28,246,14
"Erie, PA HCS",246,89,152,5
"Spokane, WA HCS",242,0,222,20
"Coatesville, PA HCS",229,27,189,13
"Walla Walla, WA HCS",227,27,189,11
"Finger Lakes, NY HCS",218,50,166,2
"Butler, PA HCS",216,67,143,6
"Manchester, NH HCS",204,62,126,16
"Sheridan, WY HCS",204,49,155,0
"Chillicothe, OH HCS",203,56,145,2
"Honolulu, HI HCS",201,8,185,8
"Grand Junction, CO HCS",198,43,148,7
"Syracuse, NY HCS",190,76,109,5
"Togus, ME HCS",186,45,134,7
"Albany, NY HCS",131,23,100,8
"Clarksburg, WV HCS",120,38,78,4
"Roseburg, OR HCS",108,19,86,3
"White City, OR HCS",89,33,52,4
"Beckley, WV HCS",70,19,49,2
"White River Junction, VT HCS",56,9,45,2
"Manila, PI HCS",0,0,0,0
