Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Dayton, OH HCS",129,15,109,5
"Reno, NV HCS",127,15,97,15
"Wilkes-Barre, PA HCS",124,1,108,15
"San Francisco, CA HCS",123,27,92,4
"Battle Creek, MI HCS",118,7,100,11
Northern Arizona HCS,116,10,102,4
"Amarillo, TX HCS",112,21,91,0
"Madison, WI HCS",107,17,84,6
Central Iowa HCS,106,7,91,8
"Lexington, KY HCS",101,36,61,4
"Sioux Falls, SD HCS",99,17,78,4
"Walla Walla, WA HCS",99,10,84,5
"Fargo, ND HCS",98,18,68,12
"Coatesville, PA HCS",95,4,81,10
Eastern Kansas HCS,90,11,79,0
"Wichita, KS HCS",89,25,60,4
"Iowa City, IA HCS",86,18,65,3
"Fayetteville, AR HCS",82,18,60,4
"Saginaw, MI HCS",80,9,68,3
"Big Spring, TX HCS",73,9,62,2
"Manchester, NH HCS",72,1,61,10
"Salem, VA HCS",68,8,55,5
"St. Cloud, MN HCS",57,5,50,2
"Albany, NY HCS",48,2,39,7
"Chillicothe, OH HCS",47,8,37,2
"Huntington, WV HCS",45,15,27,3
"Anchorage, AK HCS",44,7,37,0
"Tomah, WI HCS",44,7,37,0
"Columbia, MO HCS",40,14,25,1
"Cheyenne, WY HCS",38,4,32,2
"Togus, ME HCS",38,2,33,3
Montana HCS,36,6,29,1
"Altoona, PA HCS",34,10,24,0
"Danville, IL HCS",34,5,28,1
"Syracuse, NY HCS",30,2,25,3
"Erie, PA HCS",29,3,23,3
"Honolulu, HI HCS",29,6,23,0
"Finger Lakes, NY HCS",28,2,25,1
"Iron Mountain, MI HCS",27,6,21,0
"Butler, PA HCS",26,3,19,4
"Black Hills, SD HCS",24,10,14,0
"Poplar Bluff, MO HCS",24,8,16,0
"Marion, IL HCS",21,6,15,0
"Grand Junction, CO HCS",19,3,14,2
"White River Junction, VT HCS",19,0,17,2
"Roseburg, OR HCS",17,2,15,0
"Clarksburg, WV HCS",16,4,12,0
"Beckley, WV HCS",9,4,5,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,1,3,0
"Manila, PI HCS",0,0,0,0
