Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Iron Mountain, MI HCS",624,19,578,27
"Huntington, WV HCS",611,53,514,44
"Saginaw, MI HCS",605,43,525,37
"Tuscaloosa, AL HCS",589,31,530,28
"Cheyenne, WY HCS",588,41,529,18
"Finger Lakes, NY HCS",583,79,486,18
"Anchorage, AK HCS",578,20,550,8
"Erie, PA HCS",570,56,496,18
Central Western Massachusetts HCS,561,49,473,39
"San Francisco, CA HCS",536,63,453,20
"Big Spring, TX HCS",500,29,437,34
"Chillicothe, OH HCS",494,44,441,9
"Albany, NY HCS",455,80,348,27
"Manchester, NH HCS",451,37,397,17
"Butler, PA HCS",438,31,393,14
"Togus, ME HCS",380,41,324,15
"Grand Junction, CO HCS",378,35,327,16
"Coatesville, PA HCS",376,25,333,18
"Clarksburg, WV HCS",346,50,285,11
"Walla Walla, WA HCS",343,22,304,17
"Sheridan, WY HCS",319,23,291,5
"Honolulu, HI HCS",267,10,245,12
"Spokane, WA HCS",253,3,230,20
"Beckley, WV HCS",209,30,172,7
"Roseburg, OR HCS",182,9,168,5
"White City, OR HCS",173,16,144,13
"White River Junction, VT HCS",151,31,115,5
"Manila, PI HCS",2,1,1,0
