Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Poplar Bluff, MO HCS",63,16,45,2
"Altoona, PA HCS",59,8,50,1
"Butler, PA HCS",57,1,52,4
"Marion, IL HCS",56,20,35,1
"Iron Mountain, MI HCS",55,3,50,2
"Albany, NY HCS",50,1,42,7
"Cheyenne, WY HCS",50,2,46,2
"Togus, ME HCS",49,0,46,3
"Erie, PA HCS",36,0,33,3
"Finger Lakes, NY HCS",33,2,30,1
"Grand Junction, CO HCS",33,5,25,3
"Syracuse, NY HCS",30,0,27,3
"White River Junction, VT HCS",26,1,23,2
"Roseburg, OR HCS",24,0,24,0
"Clarksburg, WV HCS",23,3,19,1
"Sheridan, WY HCS",18,2,16,0
"Beckley, WV HCS",16,3,12,1
"White City, OR HCS",10,1,8,1
"Manila, PI HCS",0,0,0,0
