Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Wilmington, DE HCS",279,12,248,19
"Columbus, OH HCS",274,24,231,19
"Black Hills, SD HCS",264,63,193,8
"Portland, OR HCS",264,21,230,13
"Iowa City, IA HCS",244,39,199,6
Northern Indiana HCS,242,17,216,9
Eastern Kansas HCS,239,27,211,1
"St. Cloud, MN HCS",239,69,160,10
"Tuscaloosa, AL HCS",238,8,218,12
"Salem, VA HCS",237,28,187,22
"Providence, RI HCS",236,10,202,24
Central Iowa HCS,234,28,194,12
New Mexico HCS,224,35,175,14
"Martinsburg, WV HCS",222,20,190,12
"Spokane, WA HCS",219,12,189,18
"Reno, NV HCS",210,15,180,15
"Wichita, KS HCS",204,35,160,9
"San Francisco, CA HCS",202,8,182,12
"Battle Creek, MI HCS",193,12,166,15
"Poplar Bluff, MO HCS",192,35,154,3
"Danville, IL HCS",191,39,149,3
Central Western Massachusetts HCS,188,1,166,21
"Tomah, WI HCS",186,46,138,2
"Big Spring, TX HCS",177,13,158,6
Montana HCS,176,50,123,3
"Wilkes-Barre, PA HCS",172,14,139,19
Northern Arizona HCS,171,2,160,9
"Honolulu, HI HCS",151,7,141,3
"Anchorage, AK HCS",150,31,118,1
"Walla Walla, WA HCS",150,8,132,10
"Iron Mountain, MI HCS",145,48,94,3
"Huntington, WV HCS",136,12,109,15
"Coatesville, PA HCS",132,8,112,12
"Saginaw, MI HCS",124,7,109,8
"Chillicothe, OH HCS",101,3,96,2
"Manchester, NH HCS",101,2,84,15
"Marion, IL HCS",100,20,74,6
"Altoona, PA HCS",87,12,73,2
"Butler, PA HCS",78,11,62,5
"Cheyenne, WY HCS",71,8,61,2
"Finger Lakes, NY HCS",71,19,51,1
"Togus, ME HCS",64,4,56,4
"Albany, NY HCS",61,5,49,7
"Erie, PA HCS",58,10,45,3
"Grand Junction, CO HCS",56,10,42,4
"Syracuse, NY HCS",46,4,38,4
"Clarksburg, WV HCS",43,10,32,1
"Roseburg, OR HCS",43,7,36,0
"Sheridan, WY HCS",35,5,30,0
"White River Junction, VT HCS",31,2,27,2
"White City, OR HCS",27,2,23,2
"Beckley, WV HCS",26,2,23,1
"Manila, PI HCS",0,0,0,0
