Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Montana HCS,204,59,141,4
"Danville, IL HCS",203,37,163,3
"Poplar Bluff, MO HCS",201,36,162,3
"Tomah, WI HCS",197,48,147,2
"Battle Creek, MI HCS",195,11,169,15
Central Western Massachusetts HCS,194,2,171,21
"Big Spring, TX HCS",178,12,160,6
Northern Arizona HCS,178,5,165,8
"Wilkes-Barre, PA HCS",176,16,141,19
"Honolulu, HI HCS",152,6,143,3
"Anchorage, AK HCS",151,23,127,1
"Walla Walla, WA HCS",150,7,133,10
"Iron Mountain, MI HCS",148,40,105,3
"Huntington, WV HCS",137,11,111,15
"Coatesville, PA HCS",134,5,117,12
"Saginaw, MI HCS",125,6,111,8
"Manchester, NH HCS",109,6,88,15
"Marion, IL HCS",106,21,79,6
"Chillicothe, OH HCS",101,3,96,2
"Altoona, PA HCS",92,16,74,2
"Cheyenne, WY HCS",81,13,66,2
"Butler, PA HCS",79,9,65,5
"Finger Lakes, NY HCS",78,21,55,2
"Togus, ME HCS",67,6,57,4
"Grand Junction, CO HCS",65,12,48,5
"Albany, NY HCS",62,4,51,7
"Erie, PA HCS",62,11,48,3
"Syracuse, NY HCS",48,4,40,4
"Clarksburg, WV HCS",43,8,34,1
"Roseburg, OR HCS",43,5,38,0
"Sheridan, WY HCS",42,10,32,0
"White River Junction, VT HCS",31,2,27,2
"Beckley, WV HCS",29,4,24,1
"White City, OR HCS",27,2,23,2
"Manila, PI HCS",0,0,0,0
