Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Providence, RI HCS",142,5,117,20
Central Western Massachusetts HCS,139,4,125,10
"Cincinnati, OH HCS",139,24,111,4
"Pittsburgh, PA HCS",139,50,85,4
"Salt Lake City, UT HCS",136,22,106,8
"Louisville, KY HCS",129,23,98,8
"Oklahoma City, OK HCS",128,38,79,11
"Martinsburg, WV HCS",123,14,98,11
New Mexico HCS,121,17,91,13
"Wilkes-Barre, PA HCS",120,4,102,14
"Muskogee, OK HCS",115,44,62,9
"Portland, OR HCS",113,16,91,6
"Boise, ID HCS",112,39,71,2
Northern Indiana HCS,106,12,86,8
"Columbus, OH HCS",105,12,85,8
"Asheville, NC HCS",101,18,69,14
Northern Arizona HCS,98,27,71,0
"Battle Creek, MI HCS",96,4,81,11
Central Iowa HCS,94,20,66,8
"San Juan, PR HCS",93,11,80,2
"Reno, NV HCS",91,19,61,11
"Tuscaloosa, AL HCS",91,12,73,6
"Dayton, OH HCS",89,20,65,4
"Mountain Home, TN HCS",87,48,39,0
"Coatesville, PA HCS",86,4,72,10
"Spokane, WA HCS",79,11,60,8
"Walla Walla, WA HCS",76,18,56,2
"San Francisco, CA HCS",74,19,52,3
"Amarillo, TX HCS",73,17,56,0
Eastern Kansas HCS,73,21,52,0
"Madison, WI HCS",73,10,57,6
"Sioux Falls, SD HCS",70,7,59,4
"Manchester, NH HCS",69,5,54,10
"Fargo, ND HCS",66,5,49,12
"Iowa City, IA HCS",61,13,47,1
"Fayetteville, AR HCS",59,24,32,3
"Saginaw, MI HCS",56,3,51,2
"Salem, VA HCS",55,13,40,2
"Lexington, KY HCS",53,15,36,2
"St. Cloud, MN HCS",50,7,42,1
"Albany, NY HCS",44,2,35,7
"Big Spring, TX HCS",44,15,27,2
"Wichita, KS HCS",40,22,16,2
"Chillicothe, OH HCS",36,8,27,1
"Cheyenne, WY HCS",33,4,27,2
"Togus, ME HCS",33,5,26,2
"Anchorage, AK HCS",32,8,24,0
"Syracuse, NY HCS",28,4,21,3
"Huntington, WV HCS",27,5,20,2
"Tomah, WI HCS",27,5,22,0
"Danville, IL HCS",23,0,23,0
"Columbia, MO HCS",22,5,16,1
"Erie, PA HCS",22,2,17,3
Montana HCS,22,6,15,1
"Finger Lakes, NY HCS",21,1,19,1
"Honolulu, HI HCS",21,8,13,0
"Butler, PA HCS",20,3,13,4
"Altoona, PA HCS",17,5,12,0
"White River Junction, VT HCS",17,1,14,2
"Iron Mountain, MI HCS",13,1,12,0
"Clarksburg, WV HCS",12,4,8,0
"Grand Junction, CO HCS",12,4,6,2
"Marion, IL HCS",12,4,8,0
"Roseburg, OR HCS",12,4,8,0
"Black Hills, SD HCS",11,2,9,0
"Poplar Bluff, MO HCS",11,1,10,0
"Sheridan, WY HCS",5,1,4,0
"Beckley, WV HCS",4,1,3,0
"White City, OR HCS",2,1,1,0
"Manila, PI HCS",0,0,0,0
