Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Central Western Massachusetts HCS,529,67,426,36
"Finger Lakes, NY HCS",506,92,400,14
"San Francisco, CA HCS",493,62,415,16
"Big Spring, TX HCS",482,52,399,31
"Chillicothe, OH HCS",461,64,391,6
"Butler, PA HCS",418,42,364,12
"Manchester, NH HCS",418,56,346,16
"Albany, NY HCS",392,91,276,25
"Coatesville, PA HCS",358,33,307,18
"Grand Junction, CO HCS",351,36,300,15
"Togus, ME HCS",346,52,280,14
"Walla Walla, WA HCS",323,31,276,16
"Clarksburg, WV HCS",308,61,236,11
"Sheridan, WY HCS",300,24,271,5
"Honolulu, HI HCS",257,15,230,12
"Spokane, WA HCS",253,5,229,19
"Beckley, WV HCS",184,41,136,7
"Roseburg, OR HCS",174,21,148,5
"White City, OR HCS",167,31,126,10
"White River Junction, VT HCS",128,31,92,5
"Manila, PI HCS",2,1,1,0
