Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Columbia, MO HCS",21,6,14,1
"Finger Lakes, NY HCS",21,1,19,1
Montana HCS,20,7,12,1
"Butler, PA HCS",19,2,13,4
"Honolulu, HI HCS",18,5,13,0
"Altoona, PA HCS",17,5,12,0
"White River Junction, VT HCS",17,1,14,2
"Clarksburg, WV HCS",12,6,6,0
"Iron Mountain, MI HCS",12,0,12,0
"Black Hills, SD HCS",11,2,9,0
"Marion, IL HCS",11,3,8,0
"Poplar Bluff, MO HCS",11,1,10,0
"Roseburg, OR HCS",11,3,8,0
"Grand Junction, CO HCS",9,1,6,2
"Sheridan, WY HCS",5,1,4,0
"Beckley, WV HCS",3,0,3,0
"White City, OR HCS",1,1,0,0
"Manila, PI HCS",0,0,0,0
