Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Montana HCS,25,8,16,1
"Columbia, MO HCS",24,6,17,1
"Erie, PA HCS",24,3,18,3
"Finger Lakes, NY HCS",24,3,20,1
"Honolulu, HI HCS",23,5,18,0
"Butler, PA HCS",22,4,14,4
"Altoona, PA HCS",21,5,16,0
"White River Junction, VT HCS",18,1,15,2
"Marion, IL HCS",14,3,11,0
"Poplar Bluff, MO HCS",14,4,10,0
"Black Hills, SD HCS",13,1,12,0
"Grand Junction, CO HCS",13,4,7,2
"Iron Mountain, MI HCS",13,1,12,0
"Roseburg, OR HCS",13,5,8,0
"Clarksburg, WV HCS",12,3,9,0
"Sheridan, WY HCS",6,1,5,0
"Beckley, WV HCS",4,1,3,0
"White City, OR HCS",3,2,1,0
"Manila, PI HCS",0,0,0,0
