Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"El Paso, TX HCS",1183,66,1028,89
"Wichita, KS HCS",1168,89,1021,58
"Amarillo, TX HCS",1156,44,1065,47
"Puget Sound, WA HCS",1154,52,1054,48
"St. Cloud, MN HCS",1149,27,1068,54
Eastern Kansas HCS,1145,66,1051,28
"Sioux Falls, SD HCS",1145,57,1023,65
Western New York HCS,1137,74,998,65
"Lexington, KY HCS",1123,110,938,75
"Memphis, TN HCS",1097,59,978,60
Montana HCS,1093,51,999,43
Central Iowa HCS,1080,48,982,50
"Hampton, VA HCS",1067,111,940,16
"Poplar Bluff, MO HCS",1034,44,917,73
"Jackson, MS HCS",1018,55,904,59
"Martinsburg, WV HCS",1002,83,884,35
"Portland, OR HCS",990,65,888,37
"San Juan, PR HCS",972,39,892,41
"Alexandria, LA HCS",961,42,878,41
"Black Hills, SD HCS",948,31,880,37
"Battle Creek, MI HCS",922,48,817,57
"Salem, VA HCS",917,99,763,55
"Reno, NV HCS",914,58,807,49
"Providence, RI HCS",901,78,763,60
"Altoona, PA HCS",844,61,741,42
"Marion, IL HCS",843,58,741,44
"Tomah, WI HCS",837,32,783,22
"Wilkes-Barre, PA HCS",821,98,679,44
"Wilmington, DE HCS",771,65,678,28
"Northport, NY HCS",751,56,642,53
"Detroit, MI HCS",749,19,651,79
"Syracuse, NY HCS",745,85,622,38
Northern Arizona HCS,726,53,643,30
"Danville, IL HCS",707,32,640,35
"Hudson Valley, NY HCS",704,61,613,30
"Bedford, MA HCS",689,30,618,41
"Huntington, WV HCS",656,59,547,50
"Iron Mountain, MI HCS",640,22,591,27
"Saginaw, MI HCS",629,42,549,38
"Finger Lakes, NY HCS",606,58,529,19
"Tuscaloosa, AL HCS",606,27,549,30
"Cheyenne, WY HCS",602,39,544,19
Central Western Massachusetts HCS,590,51,497,42
"Erie, PA HCS",590,41,530,19
"Anchorage, AK HCS",583,18,556,9
"San Francisco, CA HCS",557,59,476,22
"Chillicothe, OH HCS",522,43,470,9
"Big Spring, TX HCS",502,16,451,35
"Manchester, NH HCS",477,43,415,19
"Albany, NY HCS",476,64,384,28
"Butler, PA HCS",454,25,415,14
"Togus, ME HCS",408,45,348,15
"Grand Junction, CO HCS",393,34,341,18
"Coatesville, PA HCS",391,26,347,18
"Clarksburg, WV HCS",374,55,305,14
"Walla Walla, WA HCS",357,23,316,18
"Sheridan, WY HCS",327,22,300,5
"Honolulu, HI HCS",274,10,252,12
"Spokane, WA HCS",253,1,232,20
"Beckley, WV HCS",225,29,189,7
"Roseburg, OR HCS",186,8,173,5
"White City, OR HCS",184,14,155,15
"White River Junction, VT HCS",163,27,131,5
"Manila, PI HCS",2,1,1,0
