Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Puget Sound, WA HCS",902,42,821,39
Central Iowa HCS,890,42,809,39
"Baltimore, MD HCS",883,50,792,41
"San Juan, PR HCS",869,75,763,31
"Memphis, TN HCS",865,72,751,42
"Wichita, KS HCS",865,85,740,40
Montana HCS,856,58,776,22
Eastern Kansas HCS,853,75,763,15
"Dublin, GA HCS",851,43,785,23
Northern Indiana HCS,841,50,757,34
"Poplar Bluff, MO HCS",828,41,727,60
"Black Hills, SD HCS",823,31,759,33
"Lexington, KY HCS",813,88,672,53
"Columbus, OH HCS",810,68,714,28
"Jackson, MS HCS",782,28,705,49
"Alexandria, LA HCS",769,13,721,35
"Reno, NV HCS",742,85,629,28
"Hampton, VA HCS",736,83,639,14
"Portland, OR HCS",733,53,652,28
Western New York HCS,731,72,617,42
"Tomah, WI HCS",677,24,638,15
"Battle Creek, MI HCS",674,16,617,41
"Detroit, MI HCS",631,33,536,62
"Martinsburg, WV HCS",616,53,538,25
"Providence, RI HCS",602,36,524,42
"Altoona, PA HCS",595,50,518,27
"Salem, VA HCS",572,56,483,33
"Marion, IL HCS",566,38,498,30
"Danville, IL HCS",562,20,516,26
"Iron Mountain, MI HCS",529,11,497,21
"Wilmington, DE HCS",529,32,475,22
"Bedford, MA HCS",524,22,464,38
"Northport, NY HCS",522,28,443,51
"Wilkes-Barre, PA HCS",522,72,423,27
"Hudson Valley, NY HCS",514,32,457,25
"Cheyenne, WY HCS",477,18,448,11
"Anchorage, AK HCS",470,16,451,3
Northern Arizona HCS,468,51,404,13
"Tuscaloosa, AL HCS",463,36,406,21
"Saginaw, MI HCS",437,7,406,24
"Erie, PA HCS",400,74,318,8
"San Francisco, CA HCS",400,43,340,17
Central Western Massachusetts HCS,397,31,336,30
"Huntington, WV HCS",385,24,330,31
"Big Spring, TX HCS",364,1,343,20
"Syracuse, NY HCS",360,46,301,13
"Finger Lakes, NY HCS",348,36,302,10
"Chillicothe, OH HCS",309,39,265,5
"Butler, PA HCS",308,28,269,11
"Coatesville, PA HCS",301,19,264,18
"Manchester, NH HCS",296,36,244,16
"Grand Junction, CO HCS",277,23,241,13
"Walla Walla, WA HCS",269,16,239,14
"Albany, NY HCS",252,53,178,21
"Togus, ME HCS",250,22,218,10
"Spokane, WA HCS",245,0,225,20
"Sheridan, WY HCS",238,5,230,3
"Honolulu, HI HCS",224,7,207,10
"Clarksburg, WV HCS",185,30,149,6
"Roseburg, OR HCS",142,6,131,5
"White City, OR HCS",114,6,100,8
"Beckley, WV HCS",107,21,84,2
"White River Junction, VT HCS",80,4,71,5
"Manila, PI HCS",1,0,1,0
