Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Big Spring, TX HCS",186,15,165,6
"Wilkes-Barre, PA HCS",184,18,146,20
"Iron Mountain, MI HCS",180,55,121,4
Northern Arizona HCS,180,6,166,8
"Anchorage, AK HCS",165,33,131,1
"Honolulu, HI HCS",158,9,144,5
"Huntington, WV HCS",157,26,115,16
"Walla Walla, WA HCS",155,10,135,10
"Coatesville, PA HCS",135,5,118,12
"Saginaw, MI HCS",127,6,112,9
"Marion, IL HCS",124,30,84,10
"Manchester, NH HCS",109,6,88,15
"Chillicothe, OH HCS",103,3,98,2
"Altoona, PA HCS",101,21,77,3
"Cheyenne, WY HCS",97,22,72,3
"Finger Lakes, NY HCS",87,26,59,2
"Butler, PA HCS",81,8,68,5
"Togus, ME HCS",72,8,60,4
"Grand Junction, CO HCS",71,15,51,5
"Erie, PA HCS",66,13,50,3
"Albany, NY HCS",61,4,50,7
"Sheridan, WY HCS",56,20,36,0
"Syracuse, NY HCS",51,4,42,5
"Clarksburg, WV HCS",45,6,37,2
"Roseburg, OR HCS",45,8,37,0
"White River Junction, VT HCS",31,2,27,2
"Beckley, WV HCS",30,5,24,1
"White City, OR HCS",28,2,24,2
"Manila, PI HCS",0,0,0,0
