Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Erie, PA HCS",109,34,71,4
"Grand Junction, CO HCS",109,26,78,5
"Togus, ME HCS",108,29,75,4
"Butler, PA HCS",105,21,79,5
"Sheridan, WY HCS",100,20,80,0
"Albany, NY HCS",77,8,61,8
"Syracuse, NY HCS",73,15,53,5
"Roseburg, OR HCS",62,12,50,0
"Clarksburg, WV HCS",61,15,43,3
"Beckley, WV HCS",41,6,34,1
"White River Junction, VT HCS",40,8,30,2
"White City, OR HCS",33,3,28,2
"Manila, PI HCS",0,0,0,0
