Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"St. Cloud, MN HCS",116,26,84,6
"Coatesville, PA HCS",111,3,98,10
"Saginaw, MI HCS",103,4,92,7
"Huntington, WV HCS",102,13,78,11
"Danville, IL HCS",92,12,77,3
"Anchorage, AK HCS",91,11,79,1
"Manchester, NH HCS",90,2,75,13
"Tomah, WI HCS",90,9,80,1
"Chillicothe, OH HCS",85,10,73,2
Montana HCS,84,13,68,3
"Poplar Bluff, MO HCS",83,26,55,2
"Iron Mountain, MI HCS",65,9,54,2
"Altoona, PA HCS",64,8,55,1
"Marion, IL HCS",62,14,46,2
"Butler, PA HCS",61,1,55,5
"Cheyenne, WY HCS",54,3,49,2
"Albany, NY HCS",52,3,42,7
"Togus, ME HCS",49,0,46,3
"Erie, PA HCS",39,3,33,3
"Grand Junction, CO HCS",36,3,30,3
"Finger Lakes, NY HCS",35,2,32,1
"Syracuse, NY HCS",30,0,27,3
"Roseburg, OR HCS",28,4,24,0
"White River Junction, VT HCS",27,2,23,2
"Clarksburg, WV HCS",24,4,19,1
"Sheridan, WY HCS",21,4,17,0
"Beckley, WV HCS",18,4,13,1
"White City, OR HCS",16,5,10,1
"Manila, PI HCS",0,0,0,0
