Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Bedford, MA HCS",316,5,274,37
"El Paso, TX HCS",312,25,273,14
"Fayetteville, AR HCS",311,33,261,17
"Hudson Valley, NY HCS",300,6,273,21
"Amarillo, TX HCS",291,54,227,10
"Columbia, MO HCS",289,83,195,11
"Fargo, ND HCS",288,64,201,23
"Cincinnati, OH HCS",285,28,248,9
"Sioux Falls, SD HCS",283,61,205,17
"Wilmington, DE HCS",275,16,240,19
"Dayton, OH HCS",271,37,221,13
"Lexington, KY HCS",269,58,197,14
"Pittsburgh, PA HCS",262,18,231,13
"Columbus, OH HCS",255,18,218,19
"Portland, OR HCS",247,20,215,12
"Tuscaloosa, AL HCS",232,8,212,12
"Black Hills, SD HCS",230,62,162,6
Northern Indiana HCS,230,9,212,9
"Providence, RI HCS",230,10,196,24
Eastern Kansas HCS,225,30,194,1
"Salem, VA HCS",222,38,164,20
"Iowa City, IA HCS",220,44,171,5
Central Iowa HCS,217,26,180,11
"Martinsburg, WV HCS",212,20,180,12
"Spokane, WA HCS",211,11,182,18
"Reno, NV HCS",198,11,172,15
"San Francisco, CA HCS",198,10,176,12
"St. Cloud, MN HCS",198,54,135,9
New Mexico HCS,197,16,167,14
Central Western Massachusetts HCS,187,2,164,21
"Battle Creek, MI HCS",184,15,154,15
"Wichita, KS HCS",174,20,147,7
Northern Arizona HCS,169,0,160,9
"Big Spring, TX HCS",167,11,150,6
"Poplar Bluff, MO HCS",166,65,99,2
"Wilkes-Barre, PA HCS",165,11,135,19
"Tomah, WI HCS",160,38,121,1
"Danville, IL HCS",158,38,117,3
"Honolulu, HI HCS",147,12,132,3
"Walla Walla, WA HCS",144,8,126,10
Montana HCS,143,40,100,3
"Anchorage, AK HCS",129,27,101,1
"Coatesville, PA HCS",129,10,107,12
"Huntington, WV HCS",126,11,102,13
"Saginaw, MI HCS",119,3,109,7
"Iron Mountain, MI HCS",112,33,77,2
"Manchester, NH HCS",100,2,84,14
"Chillicothe, OH HCS",98,2,94,2
"Marion, IL HCS",84,16,63,5
"Altoona, PA HCS",78,10,66,2
"Butler, PA HCS",74,10,59,5
"Cheyenne, WY HCS",63,4,57,2
"Togus, ME HCS",63,5,55,3
"Albany, NY HCS",54,1,46,7
"Finger Lakes, NY HCS",53,10,42,1
"Erie, PA HCS",52,10,39,3
"Grand Junction, CO HCS",49,6,39,4
"Syracuse, NY HCS",43,5,35,3
"Clarksburg, WV HCS",38,10,27,1
"Roseburg, OR HCS",38,6,32,0
"Sheridan, WY HCS",33,5,28,0
"White River Junction, VT HCS",29,1,26,2
"White City, OR HCS",26,4,20,2
"Beckley, WV HCS",24,4,19,1
"Manila, PI HCS",0,0,0,0
