Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Bedford, MA HCS",277,1,245,31
"Puget Sound, WA HCS",276,36,229,11
"Memphis, TN HCS",272,59,200,13
"Hudson Valley, NY HCS",271,2,254,15
"Little Rock, AR HCS",269,59,203,7
"Richmond, VA HCS",268,23,225,20
"Fresno, CA HCS",266,50,206,10
"Ann Arbor, MI HCS",264,21,217,26
"Fayetteville, NC HCS",264,13,238,13
N. California HCS,261,45,207,9
"Hampton, VA HCS",256,52,199,5
"Durham, NC HCS",253,22,222,9
"Lebanon, PA HCS",235,17,196,22
"Mountain Home, TN HCS",233,93,133,7
"Boise, ID HCS",210,58,147,5
"Louisville, KY HCS",210,54,146,10
"Muskogee, OK HCS",208,56,140,12
"El Paso, TX HCS",201,25,166,10
"Wilmington, DE HCS",201,12,174,15
"Pittsburgh, PA HCS",188,20,160,8
"Oklahoma City, OK HCS",180,38,128,14
"Cincinnati, OH HCS",175,18,152,5
"Columbus, OH HCS",169,29,131,9
"Salt Lake City, UT HCS",163,17,138,8
"San Juan, PR HCS",160,32,122,6
"Asheville, NC HCS",158,29,114,15
"Portland, OR HCS",155,25,124,6
"Providence, RI HCS",155,7,129,19
"Tuscaloosa, AL HCS",150,27,114,9
Central Western Massachusetts HCS,149,3,134,12
"Martinsburg, WV HCS",144,7,126,11
New Mexico HCS,142,9,119,14
Northern Indiana HCS,139,20,111,8
"Spokane, WA HCS",136,34,92,10
"Dayton, OH HCS",134,17,112,5
"Reno, NV HCS",130,15,100,15
Northern Arizona HCS,127,14,109,4
"Wilkes-Barre, PA HCS",127,4,108,15
"San Francisco, CA HCS",124,26,94,4
"Battle Creek, MI HCS",121,7,102,12
"Amarillo, TX HCS",116,21,95,0
"Madison, WI HCS",111,18,87,6
Central Iowa HCS,107,8,91,8
"Lexington, KY HCS",104,31,69,4
"Fargo, ND HCS",102,21,69,12
"Sioux Falls, SD HCS",100,16,80,4
"Walla Walla, WA HCS",100,9,86,5
"Coatesville, PA HCS",95,3,82,10
Eastern Kansas HCS,92,11,81,0
"Wichita, KS HCS",91,21,66,4
"Iowa City, IA HCS",87,18,66,3
"Fayetteville, AR HCS",83,18,61,4
"Saginaw, MI HCS",82,9,70,3
"Big Spring, TX HCS",79,13,64,2
"Manchester, NH HCS",72,1,61,10
"Salem, VA HCS",68,8,55,5
"St. Cloud, MN HCS",56,4,50,2
"Albany, NY HCS",48,2,39,7
"Chillicothe, OH HCS",48,9,37,2
"Huntington, WV HCS",47,16,28,3
"Anchorage, AK HCS",45,8,37,0
"Tomah, WI HCS",45,8,37,0
"Columbia, MO HCS",44,16,27,1
"Cheyenne, WY HCS",42,5,35,2
"Togus, ME HCS",39,3,33,3
Montana HCS,38,7,30,1
"Altoona, PA HCS",35,9,26,0
"Danville, IL HCS",34,5,28,1
"Honolulu, HI HCS",31,8,23,0
"Syracuse, NY HCS",30,2,25,3
"Erie, PA HCS",29,3,23,3
"Finger Lakes, NY HCS",28,1,26,1
"Iron Mountain, MI HCS",28,5,23,0
"Butler, PA HCS",26,3,19,4
"Poplar Bluff, MO HCS",26,9,17,0
"Black Hills, SD HCS",24,10,14,0
"Marion, IL HCS",22,7,15,0
"White River Junction, VT HCS",20,1,17,2
"Grand Junction, CO HCS",19,3,14,2
"Roseburg, OR HCS",19,4,15,0
"Clarksburg, WV HCS",16,4,12,0
"Beckley, WV HCS",9,2,7,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,1,3,0
"Manila, PI HCS",0,0,0,0
