Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Altoona, PA HCS",780,89,654,37
"Detroit, MI HCS",729,23,630,76
"Wilkes-Barre, PA HCS",719,96,587,36
"Wilmington, DE HCS",703,69,608,26
Northern Arizona HCS,675,72,575,28
"Northport, NY HCS",669,62,555,52
"Danville, IL HCS",664,41,592,31
"Syracuse, NY HCS",649,127,497,25
"Bedford, MA HCS",645,45,560,40
"Hudson Valley, NY HCS",632,51,554,27
"Iron Mountain, MI HCS",611,22,562,27
"Saginaw, MI HCS",582,52,494,36
"Huntington, WV HCS",581,80,460,41
"Cheyenne, WY HCS",571,45,509,17
"Anchorage, AK HCS",565,29,528,8
"Tuscaloosa, AL HCS",561,36,500,25
"Erie, PA HCS",539,68,454,17
"Finger Lakes, NY HCS",538,93,430,15
Central Western Massachusetts HCS,535,60,438,37
"San Francisco, CA HCS",501,58,426,17
"Big Spring, TX HCS",483,38,412,33
"Chillicothe, OH HCS",466,57,400,9
"Manchester, NH HCS",428,49,362,17
"Butler, PA HCS",424,36,375,13
"Albany, NY HCS",416,85,306,25
"Coatesville, PA HCS",366,31,317,18
"Grand Junction, CO HCS",364,39,310,15
"Togus, ME HCS",364,54,295,15
"Walla Walla, WA HCS",327,24,287,16
"Clarksburg, WV HCS",318,57,250,11
"Sheridan, WY HCS",306,21,280,5
"Honolulu, HI HCS",258,14,232,12
"Spokane, WA HCS",253,5,229,19
"Beckley, WV HCS",192,41,144,7
"Roseburg, OR HCS",174,19,150,5
"White City, OR HCS",170,25,133,12
"White River Junction, VT HCS",136,34,97,5
"Manila, PI HCS",2,1,1,0
