Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Dublin, GA HCS",636,20,595,21
Central Alabama HCS,635,26,594,15
"Augusta, GA HCS",625,16,570,39
"Richmond, VA HCS",591,28,522,41
"San Diego, CA HCS",586,33,541,12
"Oklahoma City, OK HCS",580,60,478,42
"Alexandria, LA HCS",579,16,534,29
"Jackson, MS HCS",572,22,503,47
Connecticut HCS,566,39,487,40
N. California HCS,543,38,474,31
"Louisville, KY HCS",541,78,440,23
"Memphis, TN HCS",536,50,459,27
"Madison, WI HCS",525,95,412,18
"Baltimore, MD HCS",521,29,458,34
"Boise, ID HCS",513,89,409,15
"El Paso, TX HCS",511,117,371,23
"Fargo, ND HCS",500,124,339,37
"Salt Lake City, UT HCS",499,76,399,24
"San Juan, PR HCS",495,62,421,12
"Columbia, MO HCS",491,127,345,19
"Palo Alto, CA HCS",487,12,443,32
"Amarillo, TX HCS",484,73,397,14
Southern Arizona HCS,480,18,421,41
"Asheville, NC HCS",468,41,397,30
"Hampton, VA HCS",463,18,433,12
"Puget Sound, WA HCS",460,34,405,21
"Sioux Falls, SD HCS",454,123,311,20
"Ann Arbor, MI HCS",447,65,352,30
"Fresno, CA HCS",433,17,396,20
"Fayetteville, AR HCS",427,42,365,20
"Lebanon, PA HCS",427,45,349,33
Western New York HCS,417,20,352,45
"Detroit, MI HCS",407,12,337,58
"Northport, NY HCS",403,10,343,50
"St. Cloud, MN HCS",393,134,246,13
"Dayton, OH HCS",381,62,303,16
"Black Hills, SD HCS",375,91,274,10
"Cincinnati, OH HCS",375,50,316,9
"Iowa City, IA HCS",365,96,259,10
"Lexington, KY HCS",345,44,279,22
"Bedford, MA HCS",331,5,289,37
Northern Indiana HCS,320,59,252,9
"Pittsburgh, PA HCS",317,33,267,17
"Hudson Valley, NY HCS",315,8,286,21
"Columbus, OH HCS",313,24,268,21
"Portland, OR HCS",311,39,258,14
"Wichita, KS HCS",305,89,201,15
"Wilmington, DE HCS",302,18,265,19
Central Iowa HCS,299,48,238,13
"Tomah, WI HCS",296,65,229,2
Eastern Kansas HCS,294,40,250,4
New Mexico HCS,286,48,224,14
"Salem, VA HCS",280,29,227,24
"Poplar Bluff, MO HCS",279,61,211,7
Montana HCS,276,51,219,6
"Danville, IL HCS",273,43,223,7
"Providence, RI HCS",273,15,231,27
"Reno, NV HCS",267,36,215,16
"Tuscaloosa, AL HCS",255,14,229,12
"Martinsburg, WV HCS",254,24,217,13
"Battle Creek, MI HCS",236,26,195,15
"Iron Mountain, MI HCS",229,58,165,6
"Spokane, WA HCS",228,4,204,20
"San Francisco, CA HCS",221,11,197,13
"Wilkes-Barre, PA HCS",204,30,153,21
"Anchorage, AK HCS",203,46,156,1
Central Western Massachusetts HCS,199,6,171,22
"Big Spring, TX HCS",193,10,177,6
Northern Arizona HCS,184,6,170,8
"Honolulu, HI HCS",176,21,150,5
"Huntington, WV HCS",165,18,129,18
"Walla Walla, WA HCS",164,13,141,10
"Marion, IL HCS",153,36,106,11
"Saginaw, MI HCS",151,23,119,9
"Coatesville, PA HCS",146,9,125,12
"Altoona, PA HCS",143,47,91,5
"Cheyenne, WY HCS",136,35,98,3
"Manchester, NH HCS",112,4,93,15
"Chillicothe, OH HCS",107,5,100,2
"Finger Lakes, NY HCS",99,17,80,2
"Butler, PA HCS",93,14,74,5
"Grand Junction, CO HCS",86,19,62,5
"Sheridan, WY HCS",76,27,49,0
"Togus, ME HCS",76,8,64,4
"Erie, PA HCS",74,12,59,3
"Albany, NY HCS",66,3,56,7
"Syracuse, NY HCS",59,8,46,5
"Clarksburg, WV HCS",54,9,42,3
"Roseburg, OR HCS",52,9,43,0
"Beckley, WV HCS",35,8,26,1
"White River Junction, VT HCS",31,0,29,2
"White City, OR HCS",30,3,25,2
"Manila, PI HCS",0,0,0,0
