Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Muskogee, OK HCS",212,57,143,12
"Wilmington, DE HCS",202,13,174,15
"El Paso, TX HCS",201,21,170,10
"Pittsburgh, PA HCS",190,20,162,8
"Oklahoma City, OK HCS",183,40,129,14
"Cincinnati, OH HCS",181,22,154,5
"Columbus, OH HCS",174,28,137,9
"Asheville, NC HCS",164,35,114,15
"Salt Lake City, UT HCS",163,14,141,8
"San Juan, PR HCS",160,28,126,6
"Portland, OR HCS",158,26,126,6
"Providence, RI HCS",155,6,130,19
"Tuscaloosa, AL HCS",153,25,119,9
Central Western Massachusetts HCS,149,2,135,12
"Martinsburg, WV HCS",147,8,128,11
New Mexico HCS,142,8,120,14
Northern Indiana HCS,142,21,113,8
"Spokane, WA HCS",139,34,95,10
"Dayton, OH HCS",137,17,115,5
"Reno, NV HCS",132,17,100,15
"Wilkes-Barre, PA HCS",129,6,108,15
Northern Arizona HCS,127,13,110,4
"San Francisco, CA HCS",127,26,97,4
"Battle Creek, MI HCS",124,9,103,12
"Amarillo, TX HCS",118,18,99,1
"Madison, WI HCS",113,20,87,6
Central Iowa HCS,109,10,91,8
"Lexington, KY HCS",107,32,71,4
"Fargo, ND HCS",105,23,70,12
"Sioux Falls, SD HCS",102,17,81,4
"Walla Walla, WA HCS",101,9,87,5
"Coatesville, PA HCS",96,4,82,10
"Wichita, KS HCS",93,19,70,4
Eastern Kansas HCS,92,10,82,0
"Iowa City, IA HCS",90,20,67,3
"Fayetteville, AR HCS",86,19,63,4
"Saginaw, MI HCS",85,9,73,3
"Big Spring, TX HCS",80,9,68,3
"Manchester, NH HCS",72,0,61,11
"Salem, VA HCS",68,7,56,5
"St. Cloud, MN HCS",56,4,50,2
"Huntington, WV HCS",52,19,30,3
"Chillicothe, OH HCS",50,7,41,2
"Albany, NY HCS",48,2,39,7
"Anchorage, AK HCS",46,9,37,0
"Tomah, WI HCS",46,8,38,0
"Columbia, MO HCS",44,16,27,1
"Cheyenne, WY HCS",42,5,35,2
Montana HCS,41,9,31,1
"Togus, ME HCS",39,2,34,3
"Altoona, PA HCS",35,7,28,0
"Danville, IL HCS",34,5,28,1
"Honolulu, HI HCS",33,9,24,0
"Syracuse, NY HCS",30,2,25,3
"Erie, PA HCS",29,2,24,3
"Finger Lakes, NY HCS",28,1,26,1
"Iron Mountain, MI HCS",28,4,24,0
"Black Hills, SD HCS",27,11,16,0
"Butler, PA HCS",27,4,19,4
"Poplar Bluff, MO HCS",27,9,18,0
"Marion, IL HCS",22,7,15,0
"Roseburg, OR HCS",20,5,15,0
"White River Junction, VT HCS",20,1,17,2
"Grand Junction, CO HCS",19,3,14,2
"Clarksburg, WV HCS",16,4,12,0
"Beckley, WV HCS",9,2,7,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,1,3,0
"Manila, PI HCS",0,0,0,0
