Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Durham, NC HCS",257,23,225,9
"Mountain Home, TN HCS",243,88,148,7
"Lebanon, PA HCS",239,17,200,22
"Boise, ID HCS",218,57,156,5
"Louisville, KY HCS",216,53,153,10
"Muskogee, OK HCS",214,52,149,13
"Wilmington, DE HCS",203,12,176,15
"El Paso, TX HCS",201,19,172,10
"Pittsburgh, PA HCS",191,20,163,8
"Oklahoma City, OK HCS",184,36,133,15
"Cincinnati, OH HCS",181,16,159,6
"Columbus, OH HCS",174,27,138,9
"San Juan, PR HCS",169,35,128,6
"Asheville, NC HCS",164,34,115,15
"Salt Lake City, UT HCS",164,12,144,8
"Portland, OR HCS",160,28,126,6
"Providence, RI HCS",155,5,131,19
"Tuscaloosa, AL HCS",153,21,123,9
Central Western Massachusetts HCS,149,2,134,13
"Martinsburg, WV HCS",147,8,128,11
New Mexico HCS,142,7,121,14
Northern Indiana HCS,142,19,115,8
"Spokane, WA HCS",140,32,97,11
"Dayton, OH HCS",137,16,115,6
"Reno, NV HCS",132,16,101,15
Northern Arizona HCS,129,15,110,4
"San Francisco, CA HCS",129,25,100,4
"Wilkes-Barre, PA HCS",129,6,108,15
"Battle Creek, MI HCS",125,10,103,12
"Amarillo, TX HCS",118,15,102,1
"Madison, WI HCS",113,18,89,6
Central Iowa HCS,109,8,93,8
"Lexington, KY HCS",107,27,76,4
"Fargo, ND HCS",105,21,72,12
"Sioux Falls, SD HCS",103,18,81,4
"Walla Walla, WA HCS",101,6,90,5
"Coatesville, PA HCS",96,4,82,10
Eastern Kansas HCS,95,11,84,0
"Wichita, KS HCS",93,14,75,4
"Iowa City, IA HCS",91,19,69,3
"Fayetteville, AR HCS",86,18,64,4
"Saginaw, MI HCS",85,8,73,4
"Big Spring, TX HCS",80,9,68,3
"Manchester, NH HCS",72,0,61,11
"Salem, VA HCS",68,6,57,5
"St. Cloud, MN HCS",56,4,50,2
"Huntington, WV HCS",52,17,32,3
"Chillicothe, OH HCS",50,5,43,2
"Albany, NY HCS",48,2,39,7
"Anchorage, AK HCS",48,11,37,0
"Columbia, MO HCS",46,18,27,1
"Tomah, WI HCS",46,8,38,0
"Cheyenne, WY HCS",42,5,35,2
Montana HCS,41,9,31,1
"Togus, ME HCS",39,2,34,3
"Altoona, PA HCS",35,6,29,0
"Danville, IL HCS",34,5,28,1
"Honolulu, HI HCS",33,9,24,0
"Syracuse, NY HCS",30,2,25,3
"Erie, PA HCS",29,2,24,3
"Finger Lakes, NY HCS",29,2,26,1
"Iron Mountain, MI HCS",29,4,25,0
"Black Hills, SD HCS",28,12,16,0
"Butler, PA HCS",27,4,19,4
"Poplar Bluff, MO HCS",27,9,18,0
"Marion, IL HCS",23,7,16,0
"Roseburg, OR HCS",20,5,15,0
"White River Junction, VT HCS",20,1,17,2
"Grand Junction, CO HCS",19,2,15,2
"Clarksburg, WV HCS",16,4,12,0
"Beckley, WV HCS",9,2,7,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,1,3,0
"Manila, PI HCS",0,0,0,0
