"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-07-15,Piedmont,30-39,222,5,0
2020-07-15,"Prince William",30-39,1850,94,2
2020-07-15,Alleghany,20-29,122,1,0
2020-07-15,Alleghany,0-9,14,0,0
2020-07-15,"Mount Rogers",40-49,129,5,1
2020-07-15,"Eastern Shore",40-49,248,10,2
2020-07-15,"Central Virginia",60-69,54,4,2
2020-07-15,Richmond,10-19,202,2,0
2020-07-15,Pittsylvania-Danville,60-69,45,10,1
2020-07-15,Pittsylvania-Danville,Missing,0,0,0
2020-07-15,Chesterfield,60-69,314,43,12
2020-07-15,Southside,10-19,13,0,0
2020-07-15,"New River",80+,13,4,2
2020-07-15,"Central Virginia",50-59,82,2,2
2020-07-15,Hampton,70-79,31,8,0
2020-07-15,Pittsylvania-Danville,10-19,20,0,0
2020-07-15,Richmond,60-69,219,51,7
2020-07-15,Crater,Missing,10,0,0
2020-07-15,Arlington,50-59,398,66,6
2020-07-15,Piedmont,70-79,77,25,4
2020-07-15,Alexandria,60-69,209,47,2
2020-07-15,Portsmouth,30-39,167,8,1
2020-07-15,Lenowisco,20-29,14,0,0
2020-07-15,"Central Virginia",30-39,77,1,0
2020-07-15,Norfolk,10-19,94,1,0
2020-07-15,"New River",10-19,37,0,0
2020-07-15,"Central Virginia",20-29,122,2,0
2020-07-15,Rappahannock,50-59,417,51,4
2020-07-15,Rappahannock,60-69,226,47,6
2020-07-15,Piedmont,20-29,179,2,0
2020-07-15,"New River",60-69,28,5,0
2020-07-15,Roanoke,40-49,90,1,0
2020-07-15,"Three Rivers",20-29,147,4,0
2020-07-15,Rappahannock,40-49,482,45,2
2020-07-15,Portsmouth,80+,19,8,5
2020-07-15,"Central Shenandoah",Missing,1,0,0
2020-07-15,"Eastern Shore",70-79,47,16,9
2020-07-15,"Mount Rogers",70-79,74,28,13
2020-07-15,"Cumberland Plateau",70-79,7,1,0
2020-07-15,Piedmont,10-19,38,0,0
2020-07-15,Southside,20-29,57,2,0
2020-07-15,Chesterfield,50-59,483,38,4
2020-07-15,"Rappahannock Rapidan",20-29,300,6,0
2020-07-15,"Cumberland Plateau",60-69,11,1,0
2020-07-15,Roanoke,70-79,17,3,1
2020-07-15,"Central Shenandoah",20-29,454,8,0
2020-07-15,Pittsylvania-Danville,80+,14,5,2
2020-07-15,"Virginia Beach",80+,110,34,22
2020-07-15,"Central Shenandoah",50-59,405,33,4
2020-07-15,Lenowisco,Missing,0,0,0
2020-07-15,Fairfax,30-39,2846,195,6
2020-07-15,Lenowisco,60-69,8,5,2
2020-07-15,Loudoun,30-39,774,28,0
2020-07-15,"West Piedmont",80+,21,11,1
2020-07-15,Roanoke,80+,43,3,9
2020-07-15,Fairfax,40-49,2744,262,10
2020-07-15,"Thomas Jefferson",80+,123,28,19
2020-07-15,Roanoke,20-29,141,3,0
2020-07-15,Henrico,60-69,306,51,34
2020-07-15,"Lord Fairfax",40-49,351,17,1
2020-07-15,"Western Tidewater",Missing,9,0,0
2020-07-15,Chickahominy,60-69,81,21,6
2020-07-15,Chesapeake,20-29,288,4,0
2020-07-15,"Three Rivers",Missing,4,0,0
2020-07-15,Chickahominy,40-49,100,12,1
2020-07-15,"Three Rivers",80+,38,8,4
2020-07-15,Rappahannock,30-39,516,25,0
2020-07-15,"Lord Fairfax",60-69,239,50,14
2020-07-15,"Western Tidewater",0-9,18,0,0
2020-07-15,Rappahannock,70-79,113,32,15
2020-07-15,"Prince William",80+,240,82,74
2020-07-15,Hampton,80+,14,2,1
2020-07-15,Alexandria,80+,93,28,25
2020-07-15,"Mount Rogers",60-69,104,10,0
2020-07-15,"Eastern Shore",60-69,178,29,8
2020-07-15,"Lord Fairfax",70-79,143,41,17
2020-07-15,"New River",30-39,37,1,0
2020-07-15,Chesapeake,10-19,84,1,0
2020-07-15,Hampton,40-49,90,6,0
2020-07-15,Peninsula,Missing,12,0,0
2020-07-15,Henrico,70-79,224,49,43
2020-07-15,"Western Tidewater",20-29,148,4,0
2020-07-15,Peninsula,0-9,62,0,0
2020-07-15,Loudoun,40-49,861,53,1
2020-07-15,Pittsylvania-Danville,30-39,46,1,0
2020-07-15,Loudoun,20-29,735,9,0
2020-07-15,Crater,60-69,254,47,16
2020-07-15,Loudoun,80+,205,51,72
2020-07-15,Arlington,80+,204,83,69
2020-07-15,"Virginia Beach",10-19,118,0,0
2020-07-15,"Mount Rogers",80+,81,27,21
2020-07-15,"Eastern Shore",80+,50,22,18
2020-07-15,Crater,10-19,67,0,0
2020-07-15,Lenowisco,30-39,9,1,1
2020-07-15,Norfolk,Missing,19,1,0
2020-07-15,Henrico,Missing,34,1,1
2020-07-15,"New River",40-49,46,1,0
2020-07-15,"Central Virginia",0-9,7,0,0
2020-07-15,"New River",70-79,20,8,4
2020-07-15,Loudoun,0-9,161,4,0
2020-07-15,"Central Virginia",70-79,27,4,2
2020-07-15,Southside,0-9,7,0,0
2020-07-15,"Three Rivers",40-49,169,12,2
2020-07-15,Chickahominy,30-39,102,2,0
2020-07-15,"Central Shenandoah",60-69,287,47,13
2020-07-15,"Western Tidewater",60-69,164,19,7
2020-07-15,"Cumberland Plateau",30-39,19,0,0
2020-07-15,Portsmouth,10-19,41,0,0
2020-07-15,Chesterfield,Missing,90,0,0
2020-07-15,Alexandria,40-49,455,40,0
2020-07-15,"Thomas Jefferson",70-79,89,21,5
2020-07-15,"Three Rivers",30-39,179,3,0
2020-07-15,"Western Tidewater",70-79,104,23,19
2020-07-15,Arlington,60-69,288,80,19
2020-07-15,"Cumberland Plateau",10-19,26,0,0
2020-07-15,"West Piedmont",30-39,107,3,0
2020-07-15,Peninsula,10-19,93,1,0
2020-07-15,Norfolk,0-9,57,2,0
2020-07-15,"Cumberland Plateau",40-49,20,1,0
2020-07-15,"Eastern Shore",10-19,60,1,0
2020-07-15,"Mount Rogers",10-19,66,0,0
2020-07-15,"Rappahannock Rapidan",0-9,80,1,0
2020-07-15,"Three Rivers",0-9,12,1,0
2020-07-15,Henrico,40-49,430,26,2
2020-07-15,Alexandria,50-59,315,52,10
2020-07-15,Arlington,0-9,54,2,0
2020-07-15,Chickahominy,Missing,15,0,0
2020-07-15,"New River",20-29,87,0,0
2020-07-15,"Virginia Beach",20-29,581,9,0
2020-07-15,Chesapeake,50-59,206,27,1
2020-07-15,Alleghany,80+,43,8,6
2020-07-15,Fairfax,10-19,931,29,0
2020-07-15,Chesapeake,60-69,140,32,5
2020-07-15,"West Piedmont",Missing,0,0,0
2020-07-15,Peninsula,80+,65,26,15
2020-07-15,Crater,40-49,247,15,1
2020-07-15,Chesapeake,40-49,211,27,1
2020-07-15,"Thomas Jefferson",20-29,220,2,0
2020-07-15,"Lord Fairfax",20-29,379,5,0
2020-07-15,Norfolk,20-29,547,5,0
2020-07-15,Arlington,30-39,479,42,0
2020-07-15,"West Piedmont",60-69,71,11,0
2020-07-15,Henrico,50-59,374,41,8
2020-07-15,"West Piedmont",50-59,125,16,1
2020-07-15,"Cumberland Plateau",20-29,12,0,0
2020-07-15,Alexandria,70-79,104,38,19
2020-07-15,Portsmouth,20-29,188,10,0
2020-07-15,"Western Tidewater",30-39,170,10,0
2020-07-15,"Central Shenandoah",0-9,62,0,0
2020-07-15,Henrico,80+,324,67,87
2020-07-15,Alexandria,0-9,140,2,0
2020-07-15,Pittsylvania-Danville,40-49,69,6,0
2020-07-15,Henrico,20-29,430,15,0
2020-07-15,Roanoke,60-69,40,3,0
2020-07-15,Peninsula,30-39,285,7,1
2020-07-15,Alleghany,60-69,68,8,1
2020-07-15,"Prince William",70-79,322,99,45
2020-07-15,Norfolk,60-69,166,32,2
2020-07-15,Southside,40-49,66,6,0
2020-07-15,Chesterfield,30-39,696,11,0
2020-07-15,Loudoun,70-79,149,46,18
2020-07-15,"Central Virginia",40-49,76,0,0
2020-07-15,"New River",Missing,0,0,0
2020-07-15,Chickahominy,20-29,111,1,0
2020-07-15,"New River",0-9,8,0,0
2020-07-15,"Cumberland Plateau",0-9,3,0,0
2020-07-15,"Three Rivers",70-79,38,8,5
2020-07-15,"Rappahannock Rapidan",40-49,319,21,2
2020-07-15,Hampton,0-9,21,0,0
2020-07-15,Piedmont,50-59,203,24,1
2020-07-15,Rappahannock,20-29,472,13,0
2020-07-15,"West Piedmont",20-29,102,1,0
2020-07-15,Arlington,70-79,177,72,33
2020-07-15,Chickahominy,50-59,123,23,1
2020-07-15,Alleghany,40-49,91,1,0
2020-07-15,"Prince William",50-59,1511,197,15
2020-07-15,"Mount Rogers",0-9,39,1,0
2020-07-15,"Eastern Shore",0-9,20,2,0
2020-07-15,"Thomas Jefferson",60-69,110,22,3
2020-07-15,Pittsylvania-Danville,70-79,26,12,1
2020-07-15,Chesterfield,80+,150,30,46
2020-07-15,Richmond,0-9,108,6,0
2020-07-15,Chesapeake,80+,75,25,13
2020-07-15,Peninsula,40-49,227,10,1
2020-07-15,Henrico,0-9,108,2,0
2020-07-15,Lenowisco,80+,6,1,0
2020-07-15,Piedmont,60-69,148,21,2
2020-07-15,"West Piedmont",0-9,21,1,0
2020-07-15,"Rappahannock Rapidan",70-79,44,13,8
2020-07-15,"Central Shenandoah",70-79,141,42,12
2020-07-15,Chesapeake,30-39,285,12,0
2020-07-15,Chickahominy,0-9,16,0,0
2020-07-15,"Prince William",0-9,370,10,0
2020-07-15,"Eastern Shore",50-59,276,19,5
2020-07-15,"Mount Rogers",50-59,118,8,1
2020-07-15,Loudoun,10-19,621,0,0
2020-07-15,Southside,80+,83,12,13
2020-07-15,"Central Virginia",80+,20,2,0
2020-07-15,Rappahannock,Missing,22,0,0
2020-07-15,"Rappahannock Rapidan",30-39,330,18,1
2020-07-15,"New River",50-59,41,4,0
2020-07-15,Richmond,80+,39,20,9
2020-07-15,"Mount Rogers",20-29,132,0,0
2020-07-15,"Eastern Shore",20-29,199,6,0
2020-07-15,Hampton,10-19,36,0,0
2020-07-15,Portsmouth,0-9,29,3,0
2020-07-15,Crater,70-79,155,40,18
2020-07-15,Chesterfield,40-49,629,20,3
2020-07-15,Alexandria,Missing,11,0,0
2020-07-15,Southside,30-39,76,4,0
2020-07-15,"Prince William",Missing,147,2,0
2020-07-15,Hampton,60-69,61,11,2
2020-07-15,Fairfax,20-29,2342,85,3
2020-07-15,"Thomas Jefferson",0-9,58,1,0
2020-07-15,Lenowisco,40-49,10,2,0
2020-07-15,"Central Virginia",10-19,69,1,0
2020-07-15,Lenowisco,70-79,13,5,1
2020-07-15,"Virginia Beach",0-9,60,0,0
2020-07-15,Lenowisco,50-59,23,5,0
2020-07-15,Chesapeake,70-79,85,30,3
2020-07-15,"Western Tidewater",80+,153,27,33
2020-07-15,"Thomas Jefferson",10-19,90,1,0
2020-07-15,Richmond,40-49,408,31,3
2020-07-15,"Lord Fairfax",50-59,370,29,3
2020-07-15,"Lord Fairfax",10-19,159,1,0
2020-07-15,"Rappahannock Rapidan",10-19,141,3,0
2020-07-15,Crater,50-59,306,34,3
2020-07-15,Arlington,Missing,11,1,0
2020-07-15,Roanoke,50-59,57,1,0
2020-07-15,Rappahannock,10-19,255,3,0
2020-07-15,Roanoke,10-19,65,0,0
2020-07-15,"Eastern Shore",Missing,6,0,0
2020-07-15,"Mount Rogers",Missing,1,0,0
2020-07-15,"Prince William",60-69,804,167,42
2020-07-15,Alleghany,70-79,62,7,7
2020-07-15,Crater,20-29,278,8,0
2020-07-15,Loudoun,60-69,259,51,6
2020-07-15,Fairfax,0-9,509,18,0
2020-07-15,Roanoke,Missing,4,0,0
2020-07-15,Alexandria,20-29,404,10,1
2020-07-15,Portsmouth,70-79,39,12,5
2020-07-15,Alleghany,30-39,91,2,0
2020-07-15,"Prince William",20-29,1760,55,0
2020-07-15,Southside,70-79,64,10,13
2020-07-15,Piedmont,Missing,1,0,0
2020-07-15,Rappahannock,0-9,118,2,0
2020-07-15,Henrico,30-39,512,18,0
2020-07-15,"Prince William",10-19,842,8,0
2020-07-15,Chickahominy,10-19,51,0,0
2020-07-15,"Lord Fairfax",0-9,68,2,0
2020-07-15,"Central Virginia",Missing,1,0,0
2020-07-15,Fairfax,60-69,1476,327,63
2020-07-15,Hampton,20-29,139,3,0
2020-07-15,"Central Shenandoah",40-49,385,15,0
2020-07-15,Pittsylvania-Danville,0-9,11,0,0
2020-07-15,Crater,30-39,301,7,0
2020-07-15,"Virginia Beach",70-79,105,28,8
2020-07-15,"Virginia Beach",30-39,392,13,0
2020-07-15,Piedmont,0-9,23,0,0
2020-07-15,"Central Shenandoah",30-39,353,7,0
2020-07-15,Hampton,50-59,73,9,1
2020-07-15,Peninsula,70-79,106,38,12
2020-07-15,Arlington,20-29,502,22,0
2020-07-15,"West Piedmont",70-79,34,13,4
2020-07-15,Richmond,20-29,543,16,0
2020-07-15,Roanoke,0-9,17,0,0
2020-07-15,Hampton,30-39,114,3,0
2020-07-15,"Thomas Jefferson",30-39,252,8,0
2020-07-15,"Western Tidewater",40-49,149,6,2
2020-07-15,Richmond,50-59,311,55,2
2020-07-15,"Western Tidewater",50-59,182,13,4
2020-07-15,Lenowisco,10-19,9,0,0
2020-07-15,Chesapeake,0-9,42,1,0
2020-07-15,Peninsula,50-59,202,21,3
2020-07-15,"Cumberland Plateau",Missing,0,0,0
2020-07-15,Peninsula,60-69,162,30,3
2020-07-15,"Lord Fairfax",30-39,367,11,1
2020-07-15,"Virginia Beach",Missing,59,0,0
2020-07-15,Arlington,40-49,447,49,7
2020-07-15,"West Piedmont",10-19,82,0,0
2020-07-15,Chickahominy,70-79,62,21,6
2020-07-15,Pittsylvania-Danville,20-29,41,0,0
2020-07-15,Loudoun,50-59,689,59,3
2020-07-15,Richmond,30-39,534,27,1
2020-07-15,"Thomas Jefferson",Missing,2,0,0
2020-07-15,"Rappahannock Rapidan",80+,28,15,8
2020-07-15,"Lord Fairfax",Missing,2,0,0
2020-07-15,"Cumberland Plateau",50-59,13,1,0
2020-07-15,Loudoun,Missing,65,0,1
2020-07-15,Southside,50-59,69,10,0
2020-07-15,Chesterfield,20-29,619,7,0
2020-07-15,Norfolk,70-79,71,27,6
2020-07-15,Alleghany,10-19,86,0,0
2020-07-15,Crater,80+,120,23,12
2020-07-15,Portsmouth,Missing,17,0,0
2020-07-15,"Western Tidewater",10-19,42,0,0
2020-07-15,Chesterfield,10-19,334,0,0
2020-07-15,Southside,60-69,64,14,5
