"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-14,Arlington,30-39,275,33,0
2020-05-14,"West Piedmont",60-69,14,1,0
2020-05-14,Henrico,50-59,162,23,5
2020-05-14,"West Piedmont",50-59,17,1,0
2020-05-14,"Cumberland Plateau",20-29,1,0,0
2020-05-14,Alexandria,70-79,71,28,9
2020-05-14,Portsmouth,20-29,27,2,0
2020-05-14,"Western Tidewater",30-39,39,1,0
2020-05-14,"Central Shenandoah",0-9,23,0,0
2020-05-14,Henrico,80+,234,52,57
2020-05-14,Alexandria,0-9,59,2,0
2020-05-14,Pittsylvania-Danville,40-49,11,4,0
2020-05-14,Henrico,20-29,109,7,0
2020-05-14,Roanoke,60-69,9,1,0
2020-05-14,Peninsula,30-39,53,5,1
2020-05-14,Alleghany,60-69,24,6,0
2020-05-14,"Prince William",70-79,146,43,22
2020-05-14,Norfolk,60-69,34,13,1
2020-05-14,Southside,40-49,18,3,0
2020-05-14,Chesterfield,30-39,186,1,0
2020-05-14,Loudoun,70-79,72,27,7
2020-05-14,"Central Virginia",40-49,23,0,0
2020-05-14,"New River",Missing,0,0,0
2020-05-14,Chickahominy,20-29,40,0,0
2020-05-14,"New River",0-9,2,0,0
2020-05-14,"Cumberland Plateau",0-9,0,0,0
2020-05-14,"Three Rivers",70-79,20,4,2
2020-05-14,"Rappahannock Rapidan",40-49,138,8,1
2020-05-14,Hampton,0-9,6,0,0
2020-05-14,Piedmont,50-59,102,8,0
2020-05-14,Rappahannock,20-29,159,7,0
2020-05-14,Lenowisco,10-19,2,0,0
2020-05-14,Chesapeake,0-9,8,1,0
2020-05-14,Peninsula,50-59,84,15,2
2020-05-14,"Cumberland Plateau",Missing,0,0,0
2020-05-14,Peninsula,60-69,94,25,3
2020-05-14,"Lord Fairfax",30-39,114,7,0
2020-05-14,"Virginia Beach",Missing,9,0,0
2020-05-14,Arlington,40-49,244,39,2
2020-05-14,"West Piedmont",10-19,2,0,0
2020-05-14,Chickahominy,70-79,33,14,4
2020-05-14,Pittsylvania-Danville,20-29,6,0,0
2020-05-14,Loudoun,50-59,253,21,1
2020-05-14,Richmond,30-39,108,7,0
2020-05-14,"Thomas Jefferson",Missing,0,0,0
2020-05-14,"Rappahannock Rapidan",80+,13,8,4
2020-05-14,"Lord Fairfax",Missing,1,0,0
2020-05-14,"Cumberland Plateau",50-59,3,1,0
2020-05-14,Loudoun,Missing,1,0,0
2020-05-14,Southside,50-59,31,5,0
2020-05-14,Chesterfield,20-29,116,3,0
2020-05-14,Norfolk,70-79,16,13,1
2020-05-14,Alleghany,10-19,2,0,0
2020-05-14,Crater,80+,23,6,0
2020-05-14,Portsmouth,Missing,0,0,0
2020-05-14,"Western Tidewater",10-19,5,0,0
2020-05-14,Chesterfield,10-19,63,0,0
2020-05-14,Southside,60-69,29,8,1
2020-05-14,"West Piedmont",20-29,6,0,0
2020-05-14,Arlington,70-79,130,53,18
2020-05-14,Chickahominy,50-59,67,14,0
2020-05-14,Alleghany,40-49,17,0,0
2020-05-14,"Prince William",50-59,719,95,4
2020-05-14,"Mount Rogers",0-9,15,1,0
2020-05-14,"Eastern Shore",0-9,10,0,0
2020-05-14,"Thomas Jefferson",60-69,45,13,2
2020-05-14,Pittsylvania-Danville,70-79,9,6,0
2020-05-14,Chesterfield,80+,91,13,19
2020-05-14,Richmond,0-9,14,2,0
2020-05-14,Chesapeake,80+,31,11,5
2020-05-14,Peninsula,40-49,55,3,1
2020-05-14,Henrico,0-9,29,0,0
2020-05-14,Lenowisco,80+,0,0,0
2020-05-14,Piedmont,60-69,74,9,2
2020-05-14,"West Piedmont",0-9,0,0,0
2020-05-14,"Rappahannock Rapidan",70-79,20,5,4
2020-05-14,"Central Shenandoah",70-79,68,15,9
2020-05-14,Chesapeake,30-39,64,3,0
2020-05-14,Chickahominy,0-9,4,0,0
2020-05-14,"Prince William",0-9,99,2,0
2020-05-14,"Eastern Shore",50-59,167,7,5
2020-05-14,"Mount Rogers",50-59,33,2,0
2020-05-14,Loudoun,10-19,56,0,0
2020-05-14,Southside,80+,44,4,6
2020-05-14,"Central Virginia",80+,5,2,0
2020-05-14,Rappahannock,Missing,7,0,0
2020-05-14,"Rappahannock Rapidan",30-39,136,9,1
2020-05-14,"New River",50-59,15,2,0
2020-05-14,Richmond,80+,22,9,7
2020-05-14,"Mount Rogers",20-29,35,0,0
2020-05-14,"Eastern Shore",20-29,101,1,0
2020-05-14,Hampton,10-19,7,0,0
2020-05-14,Portsmouth,0-9,1,1,0
2020-05-14,Crater,70-79,40,16,4
2020-05-14,Chesterfield,40-49,194,7,2
2020-05-14,Alexandria,Missing,3,0,0
2020-05-14,Southside,30-39,16,0,0
2020-05-14,"Prince William",Missing,36,0,0
2020-05-14,Hampton,60-69,21,8,1
2020-05-14,Fairfax,20-29,993,47,1
2020-05-14,"Thomas Jefferson",0-9,5,1,0
2020-05-14,Lenowisco,40-49,5,2,0
2020-05-14,"Central Virginia",10-19,11,1,0
2020-05-14,Lenowisco,70-79,4,3,1
2020-05-14,Henrico,10-19,24,1,0
2020-05-14,"Mount Rogers",30-39,42,3,0
2020-05-14,"Eastern Shore",30-39,134,3,0
2020-05-14,Chesterfield,0-9,11,0,0
2020-05-14,"Central Shenandoah",10-19,50,1,0
2020-05-14,Crater,0-9,4,1,0
2020-05-14,Fairfax,70-79,396,142,49
2020-05-14,Rappahannock,80+,16,9,3
2020-05-14,Alexandria,10-19,83,1,0
2020-05-14,Portsmouth,40-49,35,3,0
2020-05-14,"Three Rivers",50-59,48,3,0
2020-05-14,Alleghany,Missing,0,0,0
2020-05-14,Alexandria,30-39,326,18,0
2020-05-14,Southside,Missing,0,0,0
2020-05-14,Portsmouth,60-69,27,9,4
2020-05-14,Roanoke,30-39,20,0,0
2020-05-14,"Three Rivers",60-69,54,7,0
2020-05-14,Fairfax,50-59,1168,182,16
2020-05-14,Portsmouth,50-59,39,12,1
2020-05-14,Chickahominy,80+,54,22,17
2020-05-14,"Rappahannock Rapidan",50-59,85,12,0
2020-05-14,Fairfax,80+,520,196,168
2020-05-14,Hampton,Missing,0,0,0
2020-05-14,"Cumberland Plateau",80+,0,0,0
2020-05-14,Alleghany,50-59,35,4,0
2020-05-14,"Prince William",40-49,882,74,2
2020-05-14,Fairfax,Missing,24,1,0
2020-05-14,"Virginia Beach",40-49,78,14,1
2020-05-14,Richmond,Missing,0,0,0
2020-05-14,Norfolk,40-49,60,9,0
2020-05-14,Piedmont,80+,13,3,1
2020-05-14,"Virginia Beach",60-69,86,13,1
2020-05-14,"West Piedmont",40-49,11,1,0
2020-05-14,Arlington,10-19,36,5,0
2020-05-14,Lenowisco,0-9,4,0,0
2020-05-14,Pittsylvania-Danville,50-59,12,5,0
2020-05-14,"Virginia Beach",50-59,84,12,0
2020-05-14,Chesapeake,Missing,2,0,0
2020-05-14,"Central Shenandoah",80+,68,11,10
2020-05-14,"Thomas Jefferson",40-49,43,5,0
2020-05-14,"Rappahannock Rapidan",60-69,52,8,1
2020-05-14,Norfolk,30-39,75,6,0
2020-05-14,"Rappahannock Rapidan",Missing,1,0,0
2020-05-14,"Lord Fairfax",80+,57,17,16
2020-05-14,"Three Rivers",10-19,12,0,0
2020-05-14,Piedmont,40-49,99,4,0
2020-05-14,Norfolk,80+,8,6,3
2020-05-14,Peninsula,20-29,49,1,0
2020-05-14,Norfolk,50-59,57,7,0
2020-05-14,"Thomas Jefferson",50-59,58,8,1
2020-05-14,Richmond,70-79,32,17,6
2020-05-14,Chesterfield,70-79,66,13,6
2020-05-14,Piedmont,30-39,91,0,0
2020-05-14,"Prince William",30-39,771,42,1
2020-05-14,Alleghany,20-29,27,1,0
2020-05-14,Alleghany,0-9,0,0,0
2020-05-14,"Mount Rogers",40-49,32,0,0
2020-05-14,"Eastern Shore",40-49,148,3,1
2020-05-14,"Central Virginia",60-69,31,3,1
2020-05-14,Richmond,10-19,21,2,0
2020-05-14,Pittsylvania-Danville,60-69,8,4,1
2020-05-14,Pittsylvania-Danville,Missing,0,0,0
2020-05-14,Chesterfield,60-69,114,17,8
2020-05-14,Southside,10-19,3,0,0
2020-05-14,"New River",80+,4,2,0
2020-05-14,"Central Virginia",50-59,29,2,1
2020-05-14,Hampton,70-79,11,6,0
2020-05-14,Pittsylvania-Danville,10-19,1,0,0
2020-05-14,Richmond,60-69,85,29,5
2020-05-14,"Virginia Beach",0-9,2,0,0
2020-05-14,Lenowisco,50-59,13,5,0
2020-05-14,Chesapeake,70-79,34,17,0
2020-05-14,"Western Tidewater",80+,114,21,14
2020-05-14,"Thomas Jefferson",10-19,9,0,0
2020-05-14,Richmond,40-49,121,12,0
2020-05-14,"Lord Fairfax",50-59,157,8,1
2020-05-14,"Lord Fairfax",10-19,37,0,0
2020-05-14,"Rappahannock Rapidan",10-19,42,0,0
2020-05-14,Crater,50-59,56,15,1
2020-05-14,Arlington,Missing,1,0,0
2020-05-14,Roanoke,50-59,13,1,0
2020-05-14,Rappahannock,10-19,55,1,0
2020-05-14,Roanoke,10-19,0,0,0
2020-05-14,"Eastern Shore",Missing,0,0,0
2020-05-14,"Mount Rogers",Missing,0,0,0
2020-05-14,"Prince William",60-69,386,64,13
2020-05-14,Alleghany,70-79,18,3,2
2020-05-14,Crater,20-29,44,5,0
2020-05-14,Loudoun,60-69,116,21,3
2020-05-14,Fairfax,0-9,130,6,0
2020-05-14,Roanoke,Missing,4,0,0
2020-05-14,Alexandria,20-29,198,4,1
2020-05-14,Portsmouth,70-79,16,5,3
2020-05-14,Alleghany,30-39,13,2,0
2020-05-14,"Prince William",20-29,677,27,0
2020-05-14,Southside,70-79,30,8,6
2020-05-14,Piedmont,Missing,0,0,0
2020-05-14,Rappahannock,0-9,18,1,0
2020-05-14,Henrico,30-39,136,6,0
2020-05-14,"Prince William",10-19,213,3,0
2020-05-14,Chickahominy,10-19,6,0,0
2020-05-14,"Lord Fairfax",0-9,13,0,0
2020-05-14,"Central Virginia",Missing,0,0,0
2020-05-14,Fairfax,60-69,800,200,33
2020-05-14,Hampton,20-29,29,1,0
2020-05-14,"Central Shenandoah",40-49,203,3,0
2020-05-14,Pittsylvania-Danville,0-9,1,0,0
2020-05-14,Crater,30-39,44,1,0
2020-05-14,"Virginia Beach",70-79,48,22,5
2020-05-14,"Virginia Beach",30-39,78,6,0
2020-05-14,Piedmont,0-9,1,0,0
2020-05-14,"Central Shenandoah",30-39,173,4,0
2020-05-14,Hampton,50-59,33,8,1
2020-05-14,Peninsula,70-79,72,36,10
2020-05-14,Arlington,20-29,218,20,0
2020-05-14,"West Piedmont",70-79,10,6,2
2020-05-14,Richmond,20-29,103,5,0
2020-05-14,Roanoke,0-9,3,0,0
2020-05-14,Hampton,30-39,28,2,0
2020-05-14,"Thomas Jefferson",30-39,55,3,0
2020-05-14,"Western Tidewater",40-49,66,3,0
2020-05-14,Richmond,50-59,105,19,0
2020-05-14,"Western Tidewater",50-59,83,5,0
2020-05-14,Crater,Missing,0,0,0
2020-05-14,Arlington,50-59,243,48,3
2020-05-14,Piedmont,70-79,29,12,2
2020-05-14,Alexandria,60-69,114,25,1
2020-05-14,Portsmouth,30-39,58,3,0
2020-05-14,Lenowisco,20-29,6,0,0
2020-05-14,"Central Virginia",30-39,29,1,0
2020-05-14,Norfolk,10-19,12,1,0
2020-05-14,"New River",10-19,3,0,0
2020-05-14,"Central Virginia",20-29,25,2,0
2020-05-14,Rappahannock,50-59,149,24,1
2020-05-14,Rappahannock,60-69,87,32,4
2020-05-14,Piedmont,20-29,74,0,0
2020-05-14,"New River",60-69,15,2,0
2020-05-14,Roanoke,40-49,16,0,0
2020-05-14,"Three Rivers",20-29,52,1,0
2020-05-14,Rappahannock,40-49,175,25,2
2020-05-14,Portsmouth,80+,13,4,1
2020-05-14,"Central Shenandoah",Missing,1,0,0
2020-05-14,"Eastern Shore",70-79,36,5,1
2020-05-14,"Mount Rogers",70-79,13,6,1
2020-05-14,"Cumberland Plateau",70-79,2,0,0
2020-05-14,Piedmont,10-19,3,0,0
2020-05-14,Southside,20-29,21,2,0
2020-05-14,Chesterfield,50-59,161,16,1
2020-05-14,"Rappahannock Rapidan",20-29,103,1,0
2020-05-14,"Cumberland Plateau",60-69,2,1,0
2020-05-14,Roanoke,70-79,8,2,0
2020-05-14,"Central Shenandoah",20-29,192,3,0
2020-05-14,Pittsylvania-Danville,80+,3,2,1
2020-05-14,"Virginia Beach",80+,64,18,12
2020-05-14,"Central Shenandoah",50-59,213,19,1
2020-05-14,Lenowisco,Missing,0,0,0
2020-05-14,Fairfax,30-39,1345,102,3
2020-05-14,Lenowisco,60-69,5,4,2
2020-05-14,Loudoun,30-39,203,11,0
2020-05-14,"West Piedmont",80+,4,1,0
2020-05-14,Roanoke,80+,35,3,1
2020-05-14,Fairfax,40-49,1396,148,4
2020-05-14,"Thomas Jefferson",80+,58,20,9
2020-05-14,Roanoke,20-29,12,0,0
2020-05-14,Henrico,60-69,158,28,18
2020-05-14,"Lord Fairfax",40-49,117,4,1
2020-05-14,"Western Tidewater",Missing,1,0,0
2020-05-14,Chickahominy,60-69,40,14,4
2020-05-14,Chesapeake,20-29,38,3,0
2020-05-14,"Three Rivers",Missing,1,0,0
