"Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
06/27/2020,"Virginia Beach",Male,501,63,15
06/27/2020,"Virginia Beach","Not Reported",7,0,0
06/27/2020,"West Piedmont",Female,216,18,3
06/27/2020,"West Piedmont",Male,193,20,4
06/27/2020,"West Piedmont","Not Reported",5,0,0
06/27/2020,"Western Tidewater",Female,392,32,19
06/27/2020,"Western Tidewater",Male,382,51,27
06/27/2020,"Western Tidewater","Not Reported",2,0,0
06/28/2020,Alexandria,Female,1182,107,30
06/28/2020,Alexandria,Male,1124,131,27
06/28/2020,Alexandria,"Not Reported",6,0,0
06/28/2020,Alleghany,Female,195,10,9
06/28/2020,Alleghany,Male,172,21,5
06/28/2020,Alleghany,"Not Reported",3,0,0
06/28/2020,Arlington,Female,1223,190,64
06/28/2020,Arlington,Male,1240,227,68
06/28/2020,Arlington,"Not Reported",1,0,0
06/28/2020,"Central Shenandoah",Female,1093,86,19
06/28/2020,"Central Shenandoah",Male,931,79,17
06/28/2020,"Central Shenandoah","Not Reported",1,0,0
06/28/2020,"Central Virginia",Female,173,7,1
06/28/2020,"Central Virginia",Male,187,9,4
06/28/2020,"Central Virginia","Not Reported",0,0,0
06/28/2020,Chesapeake,Female,499,68,9
06/28/2020,Chesapeake,Male,379,60,11
06/28/2020,Chesapeake,"Not Reported",1,0,0
06/28/2020,Chesterfield,Female,1493,64,33
06/28/2020,Chesterfield,Male,1506,70,33
06/28/2020,Chesterfield,"Not Reported",77,0,2
06/28/2020,Chickahominy,Female,350,53,17
06/28/2020,Chickahominy,Male,280,54,19
06/28/2020,Chickahominy,"Not Reported",5,0,0
06/28/2020,Crater,Female,597,78,18
06/28/2020,Crater,Male,847,63,8
06/28/2020,Crater,"Not Reported",13,1,0
06/28/2020,"Cumberland Plateau",Female,34,1,0
06/28/2020,"Cumberland Plateau",Male,24,1,0
06/28/2020,"Cumberland Plateau","Not Reported",0,0,0
06/28/2020,"Eastern Shore",Female,656,58,23
06/28/2020,"Eastern Shore",Male,643,52,19
06/28/2020,"Eastern Shore","Not Reported",9,0,0
06/28/2020,Fairfax,Female,7017,705,241
06/28/2020,Fairfax,Male,6766,917,243
06/28/2020,Fairfax,"Not Reported",121,3,3
06/28/2020,Hampton,Female,164,15,2
06/28/2020,Hampton,Male,144,26,3
06/28/2020,Hampton,"Not Reported",2,0,0
06/28/2020,Henrico,Female,1416,119,71
06/28/2020,Henrico,Male,1155,131,69
06/28/2020,Henrico,"Not Reported",8,0,1
06/28/2020,Lenowisco,Female,25,8,1
06/28/2020,Lenowisco,Male,25,8,3
06/28/2020,Lenowisco,"Not Reported",0,0,0
06/28/2020,"Lord Fairfax",Female,1012,82,33
06/28/2020,"Lord Fairfax",Male,938,89,33
06/28/2020,"Lord Fairfax","Not Reported",8,0,0
06/28/2020,Loudoun,Female,1974,120,54
06/28/2020,Loudoun,Male,1940,145,32
06/28/2020,Loudoun,"Not Reported",18,0,1
06/28/2020,"Mount Rogers",Female,384,24,13
06/28/2020,"Mount Rogers",Male,309,48,16
06/28/2020,"Mount Rogers","Not Reported",2,0,0
06/28/2020,"New River",Female,102,8,1
06/28/2020,"New River",Male,110,14,4
06/28/2020,"New River","Not Reported",3,0,0
06/28/2020,Norfolk,Female,428,49,2
06/28/2020,Norfolk,Male,427,52,7
06/28/2020,Norfolk,"Not Reported",0,0,0
06/28/2020,Peninsula,Female,498,62,21
06/28/2020,Peninsula,Male,441,64,13
06/28/2020,Peninsula,"Not Reported",3,0,0
06/28/2020,Piedmont,Female,291,39,3
06/28/2020,Piedmont,Male,707,43,7
06/28/2020,Piedmont,"Not Reported",1,0,0
06/28/2020,Pittsylvania-Danville,Female,101,20,2
06/28/2020,Pittsylvania-Danville,Male,85,19,1
06/28/2020,Pittsylvania-Danville,"Not Reported",2,0,0
06/28/2020,Portsmouth,Female,219,40,10
06/28/2020,Portsmouth,Male,237,28,6
06/28/2020,Portsmouth,"Not Reported",3,0,0
06/28/2020,"Prince William",Female,4466,354,69
06/28/2020,"Prince William",Male,4481,435,91
06/28/2020,"Prince William","Not Reported",72,1,0
06/28/2020,Rappahannock,Female,1280,97,16
06/28/2020,Rappahannock,Male,1144,121,26
06/28/2020,Rappahannock,"Not Reported",11,1,0
06/28/2020,"Rappahannock Rapidan",Female,706,43,7
06/28/2020,"Rappahannock Rapidan",Male,725,63,12
06/28/2020,"Rappahannock Rapidan","Not Reported",2,1,1
06/28/2020,Richmond,Female,1043,96,8
06/28/2020,Richmond,Male,1102,116,20
06/28/2020,Richmond,"Not Reported",39,2,2
06/28/2020,Roanoke,Female,207,7,8
06/28/2020,Roanoke,Male,155,7,2
06/28/2020,Roanoke,"Not Reported",6,0,0
06/28/2020,Southside,Female,229,24,17
06/28/2020,Southside,Male,158,24,11
06/28/2020,Southside,"Not Reported",4,0,0
06/28/2020,"Thomas Jefferson",Female,484,46,9
06/28/2020,"Thomas Jefferson",Male,426,42,10
06/28/2020,"Thomas Jefferson","Not Reported",2,0,0
06/28/2020,"Three Rivers",Female,193,31,7
06/28/2020,"Three Rivers",Male,424,18,2
06/28/2020,"Three Rivers","Not Reported",18,0,0
06/28/2020,"Virginia Beach",Female,600,55,14
06/28/2020,"Virginia Beach",Male,516,63,15
06/28/2020,"Virginia Beach","Not Reported",7,0,0
06/28/2020,"West Piedmont",Female,223,18,3
06/28/2020,"West Piedmont",Male,201,20,4
06/28/2020,"West Piedmont","Not Reported",5,0,0
06/28/2020,"Western Tidewater",Female,392,32,19
06/28/2020,"Western Tidewater",Male,383,51,27
06/28/2020,"Western Tidewater","Not Reported",2,0,0
06/29/2020,Alexandria,Female,1184,107,30
06/29/2020,Alexandria,Male,1127,131,27
06/29/2020,Alexandria,"Not Reported",6,0,0
06/29/2020,Alleghany,Female,222,10,9
06/29/2020,Alleghany,Male,195,21,5
06/29/2020,Alleghany,"Not Reported",3,0,0
06/29/2020,Arlington,Female,1220,190,64
06/29/2020,Arlington,Male,1245,228,68
06/29/2020,Arlington,"Not Reported",1,0,0
06/29/2020,"Central Shenandoah",Female,1103,86,19
06/29/2020,"Central Shenandoah",Male,938,79,17
06/29/2020,"Central Shenandoah","Not Reported",1,0,0
06/29/2020,"Central Virginia",Female,175,7,1
06/29/2020,"Central Virginia",Male,196,9,4
06/29/2020,"Central Virginia","Not Reported",0,0,0
06/29/2020,Chesapeake,Female,503,69,9
06/29/2020,Chesapeake,Male,383,61,11
06/29/2020,Chesapeake,"Not Reported",1,0,0
06/29/2020,Chesterfield,Female,1500,64,33
06/29/2020,Chesterfield,Male,1514,70,33
06/29/2020,Chesterfield,"Not Reported",77,0,2
06/29/2020,Chickahominy,Female,351,53,17
06/29/2020,Chickahominy,Male,283,54,19
06/29/2020,Chickahominy,"Not Reported",5,0,0
06/29/2020,Crater,Female,599,79,19
06/29/2020,Crater,Male,854,63,9
06/29/2020,Crater,"Not Reported",13,1,0
06/29/2020,"Cumberland Plateau",Female,36,1,0
06/29/2020,"Cumberland Plateau",Male,25,1,0
06/29/2020,"Cumberland Plateau","Not Reported",0,0,0
06/29/2020,"Eastern Shore",Female,656,58,23
06/29/2020,"Eastern Shore",Male,643,52,19
06/29/2020,"Eastern Shore","Not Reported",9,0,0
06/29/2020,Fairfax,Female,7050,707,244
06/29/2020,Fairfax,Male,6795,917,246
06/29/2020,Fairfax,"Not Reported",121,3,3
06/29/2020,Hampton,Female,167,15,2
06/29/2020,Hampton,Male,147,26,3
06/29/2020,Hampton,"Not Reported",2,0,0
06/29/2020,Henrico,Female,1420,119,71
06/29/2020,Henrico,Male,1156,132,69
06/29/2020,Henrico,"Not Reported",8,0,1
06/29/2020,Lenowisco,Female,25,8,1
06/29/2020,Lenowisco,Male,25,8,3
06/29/2020,Lenowisco,"Not Reported",0,0,0
06/29/2020,"Lord Fairfax",Female,1016,83,33
06/29/2020,"Lord Fairfax",Male,941,89,33
06/29/2020,"Lord Fairfax","Not Reported",8,0,0
06/29/2020,Loudoun,Female,1993,122,54
06/29/2020,Loudoun,Male,1958,149,32
06/29/2020,Loudoun,"Not Reported",17,0,1
06/29/2020,"Mount Rogers",Female,385,24,13
06/29/2020,"Mount Rogers",Male,313,48,16
06/29/2020,"Mount Rogers","Not Reported",2,0,0
06/29/2020,"New River",Female,110,8,1
06/29/2020,"New River",Male,117,14,4
06/29/2020,"New River","Not Reported",3,0,0
06/29/2020,Norfolk,Female,448,50,2
06/29/2020,Norfolk,Male,441,54,7
06/29/2020,Norfolk,"Not Reported",0,0,0
06/29/2020,Peninsula,Female,509,62,21
06/29/2020,Peninsula,Male,449,64,13
06/29/2020,Peninsula,"Not Reported",3,0,0
06/29/2020,Piedmont,Female,295,40,3
06/29/2020,Piedmont,Male,712,44,7
06/29/2020,Piedmont,"Not Reported",1,0,0
06/29/2020,Pittsylvania-Danville,Female,107,21,2
06/29/2020,Pittsylvania-Danville,Male,90,20,1
06/29/2020,Pittsylvania-Danville,"Not Reported",2,0,0
06/29/2020,Portsmouth,Female,225,40,10
06/29/2020,Portsmouth,Male,243,28,6
06/29/2020,Portsmouth,"Not Reported",3,0,0
06/29/2020,"Prince William",Female,4467,357,69
06/29/2020,"Prince William",Male,4484,435,91
06/29/2020,"Prince William","Not Reported",71,1,0
06/29/2020,Rappahannock,Female,1283,97,16
06/29/2020,Rappahannock,Male,1148,121,26
06/29/2020,Rappahannock,"Not Reported",11,1,0
06/29/2020,"Rappahannock Rapidan",Female,707,43,7
06/29/2020,"Rappahannock Rapidan",Male,725,63,12
06/29/2020,"Rappahannock Rapidan","Not Reported",2,1,1
06/29/2020,Richmond,Female,1049,98,8
06/29/2020,Richmond,Male,1107,118,20
06/29/2020,Richmond,"Not Reported",39,2,2
06/29/2020,Roanoke,Female,218,7,8
06/29/2020,Roanoke,Male,179,7,2
06/29/2020,Roanoke,"Not Reported",6,0,0
06/29/2020,Southside,Female,229,24,17
06/29/2020,Southside,Male,159,24,11
06/29/2020,Southside,"Not Reported",4,0,0
06/29/2020,"Thomas Jefferson",Female,484,46,9
06/29/2020,"Thomas Jefferson",Male,430,42,10
06/29/2020,"Thomas Jefferson","Not Reported",2,0,0
06/29/2020,"Three Rivers",Female,198,31,7
06/29/2020,"Three Rivers",Male,425,18,2
06/29/2020,"Three Rivers","Not Reported",18,0,0
06/29/2020,"Virginia Beach",Female,612,55,14
06/29/2020,"Virginia Beach",Male,525,63,15
06/29/2020,"Virginia Beach","Not Reported",8,0,0
06/29/2020,"West Piedmont",Female,228,18,3
06/29/2020,"West Piedmont",Male,205,20,4
06/29/2020,"West Piedmont","Not Reported",5,0,0
06/29/2020,"Western Tidewater",Female,399,32,19
06/29/2020,"Western Tidewater",Male,385,51,27
06/29/2020,"Western Tidewater","Not Reported",2,0,0
06/30/2020,Alexandria,Female,1190,107,30
06/30/2020,Alexandria,Male,1129,131,27
06/30/2020,Alexandria,"Not Reported",6,0,0
06/30/2020,Alleghany,Female,257,10,10
06/30/2020,Alleghany,Male,226,21,5
06/30/2020,Alleghany,"Not Reported",3,0,0
06/30/2020,Arlington,Female,1224,190,64
06/30/2020,Arlington,Male,1254,228,68
06/30/2020,Arlington,"Not Reported",1,0,0
06/30/2020,"Central Shenandoah",Female,1108,86,19
06/30/2020,"Central Shenandoah",Male,948,80,17
06/30/2020,"Central Shenandoah","Not Reported",1,0,0
06/30/2020,"Central Virginia",Female,181,7,1
06/30/2020,"Central Virginia",Male,205,9,4
06/30/2020,"Central Virginia","Not Reported",0,0,0
06/30/2020,Chesapeake,Female,509,69,9
06/30/2020,Chesapeake,Male,385,61,11
06/30/2020,Chesapeake,"Not Reported",1,0,0
06/30/2020,Chesterfield,Female,1512,65,33
06/30/2020,Chesterfield,Male,1533,70,34
06/30/2020,Chesterfield,"Not Reported",77,0,2
06/30/2020,Chickahominy,Female,353,53,17
06/30/2020,Chickahominy,Male,286,54,19
06/30/2020,Chickahominy,"Not Reported",5,0,0
06/30/2020,Crater,Female,609,79,19
06/30/2020,Crater,Male,869,68,11
06/30/2020,Crater,"Not Reported",14,1,0
06/30/2020,"Cumberland Plateau",Female,37,1,0
06/30/2020,"Cumberland Plateau",Male,25,1,0
06/30/2020,"Cumberland Plateau","Not Reported",0,0,0
06/30/2020,"Eastern Shore",Female,658,58,23
06/30/2020,"Eastern Shore",Male,644,53,19
06/30/2020,"Eastern Shore","Not Reported",9,0,0
06/30/2020,Fairfax,Female,7048,708,250
06/30/2020,Fairfax,Male,6811,920,250
06/30/2020,Fairfax,"Not Reported",117,3,3
06/30/2020,Hampton,Female,177,15,2
06/30/2020,Hampton,Male,149,26,3
06/30/2020,Hampton,"Not Reported",2,0,0
06/30/2020,Henrico,Female,1422,120,71
06/30/2020,Henrico,Male,1161,134,69
06/30/2020,Henrico,"Not Reported",8,0,1
06/30/2020,Lenowisco,Female,27,9,1
06/30/2020,Lenowisco,Male,26,8,3
06/30/2020,Lenowisco,"Not Reported",0,0,0
06/30/2020,"Lord Fairfax",Female,1020,84,33
06/30/2020,"Lord Fairfax",Male,946,90,34
06/30/2020,"Lord Fairfax","Not Reported",8,0,0
06/30/2020,Loudoun,Female,2011,124,54
06/30/2020,Loudoun,Male,1972,151,32
06/30/2020,Loudoun,"Not Reported",17,0,1
06/30/2020,"Mount Rogers",Female,389,24,13
06/30/2020,"Mount Rogers",Male,316,48,16
06/30/2020,"Mount Rogers","Not Reported",2,0,0
06/30/2020,"New River",Female,112,8,1
06/30/2020,"New River",Male,118,14,4
06/30/2020,"New River","Not Reported",3,0,0
06/30/2020,Norfolk,Female,461,51,2
06/30/2020,Norfolk,Male,454,54,7
06/30/2020,Norfolk,"Not Reported",0,0,0
06/30/2020,Peninsula,Female,520,62,21
06/30/2020,Peninsula,Male,456,64,13
06/30/2020,Peninsula,"Not Reported",4,0,0
06/30/2020,Piedmont,Female,297,41,3
06/30/2020,Piedmont,Male,713,45,7
06/30/2020,Piedmont,"Not Reported",1,0,0
06/30/2020,Pittsylvania-Danville,Female,115,21,2
06/30/2020,Pittsylvania-Danville,Male,91,20,1
06/30/2020,Pittsylvania-Danville,"Not Reported",2,0,0
06/30/2020,Portsmouth,Female,229,40,10
06/30/2020,Portsmouth,Male,250,28,6
06/30/2020,Portsmouth,"Not Reported",3,0,0
06/30/2020,"Prince William",Female,4513,360,70
06/30/2020,"Prince William",Male,4532,438,96
06/30/2020,"Prince William","Not Reported",68,1,0
06/30/2020,Rappahannock,Female,1294,99,16
06/30/2020,Rappahannock,Male,1149,121,26
06/30/2020,Rappahannock,"Not Reported",9,1,0
06/30/2020,"Rappahannock Rapidan",Female,708,43,7
06/30/2020,"Rappahannock Rapidan",Male,730,64,12
06/30/2020,"Rappahannock Rapidan","Not Reported",2,1,1
06/30/2020,Richmond,Female,1056,98,8
06/30/2020,Richmond,Male,1114,120,20
06/30/2020,Richmond,"Not Reported",39,2,2
06/30/2020,Roanoke,Female,230,7,7
06/30/2020,Roanoke,Male,203,7,2
06/30/2020,Roanoke,"Not Reported",6,0,0
06/30/2020,Southside,Female,231,24,17
06/30/2020,Southside,Male,161,24,11
06/30/2020,Southside,"Not Reported",4,0,0
06/30/2020,"Thomas Jefferson",Female,491,46,10
06/30/2020,"Thomas Jefferson",Male,433,42,10
06/30/2020,"Thomas Jefferson","Not Reported",2,0,0
06/30/2020,"Three Rivers",Female,200,31,7
06/30/2020,"Three Rivers",Male,429,19,2
06/30/2020,"Three Rivers","Not Reported",18,0,0
06/30/2020,"Virginia Beach",Female,631,55,14
06/30/2020,"Virginia Beach",Male,537,63,15
06/30/2020,"Virginia Beach","Not Reported",8,0,0
06/30/2020,"West Piedmont",Female,245,20,3
06/30/2020,"West Piedmont",Male,222,20,4
06/30/2020,"West Piedmont","Not Reported",5,0,0
06/30/2020,"Western Tidewater",Female,406,32,20
06/30/2020,"Western Tidewater",Male,392,51,28
06/30/2020,"Western Tidewater","Not Reported",2,0,0
07/01/2020,Alexandria,Female,1189,107,30
07/01/2020,Alexandria,Male,1130,130,27
07/01/2020,Alexandria,"Not Reported",6,0,0
07/01/2020,Alleghany,Female,260,10,10
07/01/2020,Alleghany,Male,227,21,5
07/01/2020,Alleghany,"Not Reported",3,0,0
07/01/2020,Arlington,Female,1227,190,64
07/01/2020,Arlington,Male,1256,228,68
07/01/2020,Arlington,"Not Reported",1,0,0
07/01/2020,"Central Shenandoah",Female,1111,86,19
07/01/2020,"Central Shenandoah",Male,947,79,18
07/01/2020,"Central Shenandoah","Not Reported",1,0,0
07/01/2020,"Central Virginia",Female,181,7,1
07/01/2020,"Central Virginia",Male,204,9,4
07/01/2020,"Central Virginia","Not Reported",0,0,0
07/01/2020,Chesapeake,Female,530,74,9
07/01/2020,Chesapeake,Male,394,63,11
07/01/2020,Chesapeake,"Not Reported",1,0,0
07/01/2020,Chesterfield,Female,1521,68,35
07/01/2020,Chesterfield,Male,1542,70,35
07/01/2020,Chesterfield,"Not Reported",77,0,2
07/01/2020,Chickahominy,Female,354,54,18
07/01/2020,Chickahominy,Male,287,55,19
07/01/2020,Chickahominy,"Not Reported",4,0,0
07/01/2020,Crater,Female,619,81,19
07/01/2020,Crater,Male,878,70,13
07/01/2020,Crater,"Not Reported",13,1,0
07/01/2020,"Cumberland Plateau",Female,37,1,0
07/01/2020,"Cumberland Plateau",Male,25,1,0
07/01/2020,"Cumberland Plateau","Not Reported",0,0,0
07/01/2020,"Eastern Shore",Female,658,58,23
07/01/2020,"Eastern Shore",Male,645,54,19
07/01/2020,"Eastern Shore","Not Reported",9,0,0
07/01/2020,Fairfax,Female,7060,710,250
07/01/2020,Fairfax,Male,6817,927,250
07/01/2020,Fairfax,"Not Reported",109,3,3
07/01/2020,Hampton,Female,181,15,2
07/01/2020,Hampton,Male,153,26,3
07/01/2020,Hampton,"Not Reported",2,0,0
07/01/2020,Henrico,Female,1428,122,73
07/01/2020,Henrico,Male,1167,135,72
07/01/2020,Henrico,"Not Reported",8,0,1
07/01/2020,Lenowisco,Female,27,9,1
07/01/2020,Lenowisco,Male,26,8,3
07/01/2020,Lenowisco,"Not Reported",0,0,0
07/01/2020,"Lord Fairfax",Female,1041,85,33
07/01/2020,"Lord Fairfax",Male,965,90,34
07/01/2020,"Lord Fairfax","Not Reported",8,0,0
07/01/2020,Loudoun,Female,2035,126,54
07/01/2020,Loudoun,Male,1995,153,32
07/01/2020,Loudoun,"Not Reported",17,0,1
07/01/2020,"Mount Rogers",Female,396,24,13
07/01/2020,"Mount Rogers",Male,327,50,17
07/01/2020,"Mount Rogers","Not Reported",2,0,0
07/01/2020,"New River",Female,113,8,1
07/01/2020,"New River",Male,122,14,4
07/01/2020,"New River","Not Reported",3,0,0
07/01/2020,Norfolk,Female,472,51,2
07/01/2020,Norfolk,Male,462,56,8
07/01/2020,Norfolk,"Not Reported",0,0,0
07/01/2020,Peninsula,Female,525,62,21
07/01/2020,Peninsula,Male,466,64,13
07/01/2020,Peninsula,"Not Reported",4,0,0
07/01/2020,Piedmont,Female,302,41,4
07/01/2020,Piedmont,Male,719,46,7
07/01/2020,Piedmont,"Not Reported",2,0,0
07/01/2020,Pittsylvania-Danville,Female,116,21,2
07/01/2020,Pittsylvania-Danville,Male,91,20,1
07/01/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/01/2020,Portsmouth,Female,237,40,10
07/01/2020,Portsmouth,Male,257,29,6
07/01/2020,Portsmouth,"Not Reported",3,0,0
07/01/2020,"Prince William",Female,4553,363,72
07/01/2020,"Prince William",Male,4554,439,96
07/01/2020,"Prince William","Not Reported",68,1,0
07/01/2020,Rappahannock,Female,1295,101,17
07/01/2020,Rappahannock,Male,1151,121,26
07/01/2020,Rappahannock,"Not Reported",9,1,0
07/01/2020,"Rappahannock Rapidan",Female,709,44,8
07/01/2020,"Rappahannock Rapidan",Male,733,64,12
07/01/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/01/2020,Richmond,Female,1057,99,7
07/01/2020,Richmond,Male,1116,121,20
07/01/2020,Richmond,"Not Reported",40,2,2
07/01/2020,Roanoke,Female,229,7,7
07/01/2020,Roanoke,Male,203,7,3
07/01/2020,Roanoke,"Not Reported",6,0,0
07/01/2020,Southside,Female,235,24,17
07/01/2020,Southside,Male,163,25,11
07/01/2020,Southside,"Not Reported",4,0,0
07/01/2020,"Thomas Jefferson",Female,498,52,11
07/01/2020,"Thomas Jefferson",Male,439,42,11
07/01/2020,"Thomas Jefferson","Not Reported",1,0,0
07/01/2020,"Three Rivers",Female,200,31,7
07/01/2020,"Three Rivers",Male,430,18,2
07/01/2020,"Three Rivers","Not Reported",18,0,0
07/01/2020,"Virginia Beach",Female,639,55,14
07/01/2020,"Virginia Beach",Male,555,64,15
07/01/2020,"Virginia Beach","Not Reported",9,0,0
07/01/2020,"West Piedmont",Female,249,21,3
07/01/2020,"West Piedmont",Male,226,20,4
07/01/2020,"West Piedmont","Not Reported",5,0,0
07/01/2020,"Western Tidewater",Female,412,33,22
07/01/2020,"Western Tidewater",Male,396,54,28
07/01/2020,"Western Tidewater","Not Reported",2,0,0
07/02/2020,Alexandria,Female,1191,107,30
07/02/2020,Alexandria,Male,1130,130,27
07/02/2020,Alexandria,"Not Reported",6,0,0
07/02/2020,Alleghany,Female,263,10,10
07/02/2020,Alleghany,Male,234,21,5
07/02/2020,Alleghany,"Not Reported",3,0,0
07/02/2020,Arlington,Female,1230,191,63
07/02/2020,Arlington,Male,1265,230,69
07/02/2020,Arlington,"Not Reported",1,0,0
07/02/2020,"Central Shenandoah",Female,1122,91,21
07/02/2020,"Central Shenandoah",Male,959,80,18
07/02/2020,"Central Shenandoah","Not Reported",1,0,0
07/02/2020,"Central Virginia",Female,185,7,1
07/02/2020,"Central Virginia",Male,208,9,4
07/02/2020,"Central Virginia","Not Reported",0,0,0
07/02/2020,Chesapeake,Female,551,76,10
07/02/2020,Chesapeake,Male,407,64,11
07/02/2020,Chesapeake,"Not Reported",1,0,0
07/02/2020,Chesterfield,Female,1533,71,36
07/02/2020,Chesterfield,Male,1556,78,35
07/02/2020,Chesterfield,"Not Reported",77,0,2
07/02/2020,Chickahominy,Female,356,55,18
07/02/2020,Chickahominy,Male,292,55,19
07/02/2020,Chickahominy,"Not Reported",4,0,0
07/02/2020,Crater,Female,634,81,20
07/02/2020,Crater,Male,892,70,13
07/02/2020,Crater,"Not Reported",13,1,0
07/02/2020,"Cumberland Plateau",Female,38,1,0
07/02/2020,"Cumberland Plateau",Male,27,1,0
07/02/2020,"Cumberland Plateau","Not Reported",0,0,0
07/02/2020,"Eastern Shore",Female,658,58,23
07/02/2020,"Eastern Shore",Male,646,54,19
07/02/2020,"Eastern Shore","Not Reported",9,0,0
07/02/2020,Fairfax,Female,7080,720,251
07/02/2020,Fairfax,Male,6823,935,253
07/02/2020,Fairfax,"Not Reported",107,3,3
07/02/2020,Hampton,Female,184,15,2
07/02/2020,Hampton,Male,152,26,3
07/02/2020,Hampton,"Not Reported",3,0,0
07/02/2020,Henrico,Female,1433,122,78
07/02/2020,Henrico,Male,1174,135,73
07/02/2020,Henrico,"Not Reported",8,0,1
07/02/2020,Lenowisco,Female,27,9,1
07/02/2020,Lenowisco,Male,27,8,3
07/02/2020,Lenowisco,"Not Reported",0,0,0
07/02/2020,"Lord Fairfax",Female,1061,86,33
07/02/2020,"Lord Fairfax",Male,979,92,34
07/02/2020,"Lord Fairfax","Not Reported",8,0,0
07/02/2020,Loudoun,Female,2055,125,54
07/02/2020,Loudoun,Male,2011,153,34
07/02/2020,Loudoun,"Not Reported",17,0,1
07/02/2020,"Mount Rogers",Female,401,24,13
07/02/2020,"Mount Rogers",Male,333,50,18
07/02/2020,"Mount Rogers","Not Reported",2,0,0
07/02/2020,"New River",Female,116,8,1
07/02/2020,"New River",Male,124,14,4
07/02/2020,"New River","Not Reported",3,0,0
07/02/2020,Norfolk,Female,507,52,3
07/02/2020,Norfolk,Male,480,56,8
07/02/2020,Norfolk,"Not Reported",0,0,0
07/02/2020,Peninsula,Female,531,63,21
07/02/2020,Peninsula,Male,470,64,13
07/02/2020,Peninsula,"Not Reported",4,0,0
07/02/2020,Piedmont,Female,304,41,4
07/02/2020,Piedmont,Male,724,48,8
07/02/2020,Piedmont,"Not Reported",2,0,0
07/02/2020,Pittsylvania-Danville,Female,118,21,2
07/02/2020,Pittsylvania-Danville,Male,92,20,1
07/02/2020,Pittsylvania-Danville,"Not Reported",2,0,0
07/02/2020,Portsmouth,Female,247,41,11
07/02/2020,Portsmouth,Male,263,30,7
07/02/2020,Portsmouth,"Not Reported",3,0,0
07/02/2020,"Prince William",Female,4583,366,71
07/02/2020,"Prince William",Male,4587,444,96
07/02/2020,"Prince William","Not Reported",68,1,0
07/02/2020,Rappahannock,Female,1307,101,18
07/02/2020,Rappahannock,Male,1165,123,26
07/02/2020,Rappahannock,"Not Reported",6,1,0
07/02/2020,"Rappahannock Rapidan",Female,713,44,9
07/02/2020,"Rappahannock Rapidan",Male,733,64,12
07/02/2020,"Rappahannock Rapidan","Not Reported",2,1,1
07/02/2020,Richmond,Female,1063,101,8
07/02/2020,Richmond,Male,1125,122,20
07/02/2020,Richmond,"Not Reported",39,2,2
07/02/2020,Roanoke,Female,228,7,7
07/02/2020,Roanoke,Male,202,7,3
07/02/2020,Roanoke,"Not Reported",6,0,0
07/02/2020,Southside,Female,239,24,18
07/02/2020,Southside,Male,167,25,12
07/02/2020,Southside,"Not Reported",4,0,0
07/02/2020,"Thomas Jefferson",Female,504,52,12
07/02/2020,"Thomas Jefferson",Male,443,45,11
07/02/2020,"Thomas Jefferson","Not Reported",1,0,0
07/02/2020,"Three Rivers",Female,200,31,7
07/02/2020,"Three Rivers",Male,431,18,2
07/02/2020,"Three Rivers","Not Reported",18,0,0
07/02/2020,"Virginia Beach",Female,654,56,14
07/02/2020,"Virginia Beach",Male,562,65,16
07/02/2020,"Virginia Beach","Not Reported",9,0,0
07/02/2020,"West Piedmont",Female,255,21,3
07/02/2020,"West Piedmont",Male,232,22,4
07/02/2020,"West Piedmont","Not Reported",5,0,0
07/02/2020,"Western Tidewater",Female,416,33,22
07/02/2020,"Western Tidewater",Male,399,55,30
07/02/2020,"Western Tidewater","Not Reported",2,0,0
07/03/2020,Alexandria,Female,1201,108,30
07/03/2020,Alexandria,Male,1131,130,27
07/03/2020,Alexandria,"Not Reported",6,0,0
07/03/2020,Alleghany,Female,283,10,10
07/03/2020,Alleghany,Male,245,21,5
07/03/2020,Alleghany,"Not Reported",3,0,0
07/03/2020,Arlington,Female,1231,191,63
07/03/2020,Arlington,Male,1268,230,69
07/03/2020,Arlington,"Not Reported",1,0,0
07/03/2020,"Central Shenandoah",Female,1135,92,21
07/03/2020,"Central Shenandoah",Male,975,81,19
07/03/2020,"Central Shenandoah","Not Reported",1,0,0
07/03/2020,"Central Virginia",Female,203,7,1
07/03/2020,"Central Virginia",Male,215,9,4
07/03/2020,"Central Virginia","Not Reported",0,0,0
07/03/2020,Chesapeake,Female,560,77,10
07/03/2020,Chesapeake,Male,411,66,11
07/03/2020,Chesapeake,"Not Reported",1,0,0
07/03/2020,Chesterfield,Female,1557,71,36
07/03/2020,Chesterfield,Male,1569,78,35
07/03/2020,Chesterfield,"Not Reported",77,0,2
07/03/2020,Chickahominy,Female,369,56,19
07/03/2020,Chickahominy,Male,296,55,20
07/03/2020,Chickahominy,"Not Reported",4,0,0
07/03/2020,Crater,Female,647,81,22
07/03/2020,Crater,Male,902,72,16
07/03/2020,Crater,"Not Reported",13,1,0
07/03/2020,"Cumberland Plateau",Female,38,1,0
07/03/2020,"Cumberland Plateau",Male,27,1,0
07/03/2020,"Cumberland Plateau","Not Reported",0,0,0
07/03/2020,"Eastern Shore",Female,658,59,23
07/03/2020,"Eastern Shore",Male,646,54,19
